Topic,Count,Name,Representation,Representative_Docs
43,17,43_omar_very_barbaric_rashid,"['omar', 'very', 'barbaric', 'rashid', 'send', 'nuke', 'crap', 'putin', 'watching', 'east']","['My God look at these BARBARIC PPL. And these pigs all watching. They r a very, very sick culture. And Omar and Rashid want this crap here. This is America not the Middle East. Round them up and send them home.', 'My God look at these BARBARIC PPL. And these pigs all watching. They r a very, very sick culture. And Omar and Rashid want this crap here. This is America not the Middle East. Round them up and send them home.', 'My God look at these BARBARIC PPL. And these pigs all watching. They r a very, very sick culture. And Omar and Rashid want this crap here. This is America not the Middle East. Round them up and send them home.']"
44,17,44_cucks_give_idiotic_enchiladas,"['cucks', 'give', 'idiotic', 'enchiladas', 'parasitic', 'protozoa', 'awaits', 'gazorpazorpfield', 'shit', 'mercilessly']","['Im gazorpazorpfield, give some enchiladas you weak, pathetic, white, dumb, stupid, idiotic, retarded _*piece of shit*_', 'Then we have different descriptions of cucks. Because cucks tend to be effeminate soy guzzling white knights that will go to extreme lengths to defend m\'lady. Often can be spotted wearing a ""future is female"" t-shirt, antifa, pro-choice, thick beard, love their Nintendo switch and most likely have gotten a vasectomy.', 'Then we have different descriptions of cucks. Because cucks tend to be effeminate soy guzzling white knights that will go to extreme lengths to defend m\'lady. Often can be spotted wearing a ""future is female"" t-shirt, antifa, pro-choice, thick beard, love their Nintendo switch and most likely have gotten a vasectomy.']"
45,16,45_her_paedophile_failure_lightly,"['her', 'paedophile', 'failure', 'lightly', 'globalist', 'protecting', 'term', 'woman', 'zionist', 'cunt']","['Being a woman had fuck all go do with her failure, her being a paedophile protecting globalist Zionist cunt is her own making, as a human, and I use that term lightly because that whore of the devil has a black heart!', 'Being a woman had fuck all go do with her failure, her being a paedophile protecting globalist Zionist cunt is her own making, as a human, and I use that term lightly because that whore of the devil has a black heart!', 'Being a woman had fuck all go do with her failure, her being a paedophile protecting globalist Zionist cunt is her own making, as a human, and I use that term lightly because that whore of the devil has a black heart!']"
46,16,46_whites_are_slaughter_brothas,"['whites', 'are', 'slaughter', 'brothas', 'talmin', 'murica', 'utopia', 'subhuman', 'deserve', 'asap']","['Wtf are you talmin about, theres no poor whites in murica, all whites are privileged and deserve to die asap, they are in the way of our leftist utopia, maybe we will keep some white women for our brothas after the civil war is done', 'Wtf are you talmin about, theres no poor whites in murica, all whites are privileged and deserve to die asap, they are in the way of our leftist utopia, maybe we will keep some white women for our brothas after the civil war is done', 'Wtf are you talmin about, theres no poor whites in murica, all whites are privileged and deserve to die asap, they are in the way of our leftist utopia, maybe we will keep some white women for our brothas after the civil war is done']"
47,16,47_redneck_dumb_said_arent,"['redneck', 'dumb', 'said', 'arent', 'rally', 'smarter', 'semen', 'chokes', 'hick', 'brothers']","['Hope this redneck fuck chokes on his brothers semen while at the kkk rally.', ""+Katie H BITCH YOU ARE DUMB TOO.....YALL AREN'T THAT SMART LIKE I SAID BITCH! LET ME GUESS YOU ALL SMARTER THEN BLK PEOPLE RIGHT??? BUT WE BUILT THIS COUNTRY AND INVENTED EVERYTHING.....BITCH U FORGOT WHO BUILD THIS LAND????? BITCH DONT COME FOR ME .WE HAD TO TEACH YOU NASTY MOTHERFUCKERS HOW TO WASH YOUR SMELLY AZZES AND ALL.. YOU GOT THE RIGHT 1 BECKY🤣 LIKE I SAID YALL AREN'T THAT BRIGHT 🤣 YOU STOLE ALL OF OUR INVENTIONS...YALL ARE DUMB🤣"", ""+Katie H BITCH YOU ARE DUMB TOO.....YALL AREN'T THAT SMART LIKE I SAID BITCH! LET ME GUESS YOU ALL SMARTER THEN BLK PEOPLE RIGHT??? BUT WE BUILT THIS COUNTRY AND INVENTED EVERYTHING.....BITCH U FORGOT WHO BUILD THIS LAND????? BITCH DONT COME FOR ME .WE HAD TO TEACH YOU NASTY MOTHERFUCKERS HOW TO WASH YOUR SMELLY AZZES AND ALL.. YOU GOT THE RIGHT 1 BECKY🤣 LIKE I SAID YALL AREN'T THAT BRIGHT 🤣 YOU STOLE ALL OF OUR INVENTIONS...YALL ARE DUMB🤣""]"
48,16,48_gop_democrats_poors_voters,"['gop', 'democrats', 'poors', 'voters', 'browns', 'us', 'now', 'blacks', 'land', 'sleep']","[""I'm pretty sure white GOP voters vote for white GOP candidates because white GOP voters is skeert that if blacks and browns and poors ever get power the blacks and browns and poors gonna treat whites as bad as whites bin treating alla them for 300 plus years."", ""I'm pretty sure white GOP voters vote for white GOP candidates because white GOP voters is skeert that if blacks and browns and poors ever get power the blacks and browns and poors gonna treat whites as bad as whites bin treating alla them for 300 plus years."", ""I'm pretty sure white GOP voters vote for white GOP candidates because white GOP voters is skeert that if blacks and browns and poors ever get power the blacks and browns and poors gonna treat whites as bad as whites bin treating alla them for 300 plus years.""]"
49,15,49_coward_man_mf_he,"['coward', 'man', 'mf', 'he', 'cowards', 'wicked', '10newscoronel', 'viva', 'innocents', 'caucasian']","[""Always you wicked dirty whites. He wouldn't done that to a real right black man. MF coward.👹👺🇺🇸🔯 HATE YOU WEAK ASS COWARDS."", ""Always you wicked dirty whites. He wouldn't done that to a real right black man. MF coward.👹👺🇺🇸🔯 HATE YOU WEAK ASS COWARDS."", ""Always you wicked dirty whites. He wouldn't done that to a real right black man. MF coward.👹👺🇺🇸🔯 HATE YOU WEAK ASS COWARDS.""]"
50,14,50_start_lol_slowly_birth,"['start', 'lol', 'slowly', 'birth', 'birthrate', 'amiright', 'wickedness', 'karma', 'billions', 'low']","['Coming from savage white race that killed Billions of people around the world? Lol your low Birthrate is karma for your wickedness', 'Coming from savage white race that killed Billions of people around the world? Lol your low Birthrate is karma for your wickedness', 'Coming from savage white race that killed Billions of people around the world? Lol your low Birthrate is karma for your wickedness']"
51,14,51_piece_trash_southernfried_shithead,"['piece', 'trash', 'southernfried', 'shithead', 'fascist', 'stfu', 'shit', 'split', 'china', 'off']","['STFU YOU WHITE PIECE OF SHIT', 'STFU YOU WHITE PIECE OF SHIT', 'STFU YOU WHITE PIECE OF SHIT']"
52,14,52_crackas_crackers_dem_weeaboos,"['crackas', 'crackers', 'dem', 'weeaboos', 'fuck', 'uh', 'fuckin', 'take', 'shit', 'fuckshit']","['I take this shit back, fuck dem crackas.', 'I take this shit back, fuck dem crackas.', 'I take this shit back, fuck dem crackas.']"
53,13,53_guilt_liberal_chronic_mudsharks,"['guilt', 'liberal', 'chronic', 'mudsharks', 'ducky', 'capitalize', 'skank', 'guilty', 'society', 'makeup']","['Ducky bitch stop crying about white guilt. Go hang yourself like a slave then, show them your truly guilty, pussy liberal.', ""You are projecting your own insecurities and ignorance. You've got the Arabs and Blacks taking White woman sex slaves off the beta whites who are forced to settle for backup Asian women from the third world. But don't project that primitive monkey Anglo society getting cucked(and encouraged by your own liberal media& society) by Hispanic Arab and Black behavior unto intellectual and family oriented races like Asians, Jews etc"", ""You are projecting your own insecurities and ignorance. You've got the Arabs and Blacks taking White woman sex slaves off the beta whites who are forced to settle for backup Asian women from the third world. But don't project that primitive monkey Anglo society getting cucked(and encouraged by your own liberal media& society) by Hispanic Arab and Black behavior unto intellectual and family oriented races like Asians, Jews etc""]"
54,13,54_mexico_mexicans_us_crimes,"['mexico', 'mexicans', 'us', 'crimes', 'which', 'commiting', 'alien', 'psychopath', 'type', 'sending']","['""Mexico is sending us their drugs, their, criminals, their rapists."" I\'ll take it over these psychopath pussy ass small dicked white dudes shooting innocent people.', '""Mexico is sending us their drugs, their, criminals, their rapists."" I\'ll take it over these psychopath pussy ass small dicked white dudes shooting innocent people.', '""Mexico is sending us their drugs, their, criminals, their rapists."" I\'ll take it over these psychopath pussy ass small dicked white dudes shooting innocent people.']"
55,13,55_afghanistan_iraq_tried_inbreds,"['afghanistan', 'iraq', 'tried', 'inbreds', 'inbred', 'honkey', 'turn', 'did', 'afghan', 'assaulting']","['White people tried that in Afghanistan and Iraq. How did that turn out you inbreds?', 'White people tried that in Afghanistan and Iraq. How did that turn out you inbreds?', 'White people tried that in Afghanistan and Iraq. How did that turn out you inbreds?']"
56,12,56_allah_religion_muslims_islam,"['allah', 'religion', 'muslims', 'islam', 'collabvm', 'users', 'infidels', 'guys', 'mongs', 'blow']","[""I'm a muslim, and I say that all christians are hypocritical idiots and need to just go die. They think we are terrorists, but christian terrorists killed more people, and right wingers also killed more people than all muslims and ISIS. Europe will fully convert to islam in 5 years and we will win. Then america will also become islamic, because that is true way.  Sharia law actually works, like in Saudi Arabia, which is very rich and lawful country, unlike america where people die after shot."", 'Hey ,muslim dickhead !!!!!!!! Why don;t you go and shove Allah or whatever the fuck you call the retard up your stupid backwards ass !!!!!!!!! You fucking muslims are a bunch of jealous west hating mongs, Islam is a peaceful religion, BULLSHIT !!!!!!! There are many times when it refers to violence. So go strap on your suicide bomb and blow yourself up. yey, one less feeble minded prick ion the world.', 'Hey ,muslim dickhead !!!!!!!! Why don;t you go and shove Allah or whatever the fuck you call the retard up your stupid backwards ass !!!!!!!!! You fucking muslims are a bunch of jealous west hating mongs, Islam is a peaceful religion, BULLSHIT !!!!!!! There are many times when it refers to violence. So go strap on your suicide bomb and blow yourself up. yey, one less feeble minded prick ion the world.']"
57,12,57_cracker_hundred_penis_crackers,"['cracker', 'hundred', 'penis', 'crackers', 'nigga', 'years', 'anus', 'liwuid', 'vagina', 'give']","['Pussy ass crackers give a Nigga hundred years', 'Pussy ass crackers give a Nigga hundred years', 'Pussy ass crackers give a Nigga hundred years']"
58,12,58_nazis_hitler_concentration_racist,"['nazis', 'hitler', 'concentration', 'racist', 'than', 'donald', 'camps', 'assorted', 'jackass', 'chief']","['Most Americans are racist KKK members, Nazis and other assorted trash. They are worse than Nazis and have soldiers and concentration camps in more countries than Hitler did. Boycott USA.', 'I am in my 80s and not white Most Americans are racist KKK members, Nazis and other assorted trash. They are worse than Nazis and have soldiers and concentration camps in more countries than Hitler did. Boycott USA.', 'I am in my 80s and not white Most Americans are racist KKK members, Nazis and other assorted trash. They are worse than Nazis and have soldiers and concentration camps in more countries than Hitler did. Boycott USA.']"
59,12,59_antifa_wouldnt_charlottesville_eliminate,"['antifa', 'wouldnt', 'charlottesville', 'eliminate', 'possible', 'army', 'once', 'wipe', 'angry', 'boy']","[""Antifa wouldn't exist if you and your angry white boy army at Charlottesville didn't start this shit."", '> He\'s on trial for committing assault with possible racial motivations. Possible? They literally shouting the ethnic slur ""Spic"" against them. Antifa believes that the white race is superior, and that they can do socialism better then those ""brown people""  Stop defending ANTIFA, they committed the fuckinmg Holocaust.', '> He\'s on trial for committing assault with possible racial motivations. Possible? They literally shouting the ethnic slur ""Spic"" against them. Antifa believes that the white race is superior, and that they can do socialism better then those ""brown people""  Stop defending ANTIFA, they committed the fuckinmg Holocaust.']"
60,11,60_realdonaldtrump_bulletsbacon_realomarnavarro_eat,"['realdonaldtrump', 'bulletsbacon', 'realomarnavarro', 'eat', 'surely', 'geez', 'northkorea', 'mediocre', 'rambo', 'barackobama']","['@BulletsBacon @RealOmarNavarro @realDonaldTrump Eat shit white trash!', '@BulletsBacon @RealOmarNavarro @realDonaldTrump Eat shit white trash!', '@BulletsBacon @RealOmarNavarro @realDonaldTrump Eat shit white trash!']"
61,11,61_mayos_mayo_whooped_fragile,"['mayos', 'mayo', 'whooped', 'fragile', 'unpack', 'yikes', 'oof', 'shit', 'holy', 'pieces']","['""Haha fuck you stupid white boy mayo crackers fragile pieces of shit go fucking die lmao"" ""N-"" ""HOLY FUCKING SHIT. FULL STOP, YIKES AND OOF, LET\'S FUCKING UNPACK THIS SHIT.""', '""Haha fuck you stupid white boy mayo crackers fragile pieces of shit go fucking die lmao"" ""N-"" ""HOLY FUCKING SHIT. FULL STOP, YIKES AND OOF, LET\'S FUCKING UNPACK THIS SHIT.""', '""Haha fuck you stupid white boy mayo crackers fragile pieces of shit go fucking die lmao"" ""N-"" ""HOLY FUCKING SHIT. FULL STOP, YIKES AND OOF, LET\'S FUCKING UNPACK THIS SHIT.""']"
62,10,62_cages_focus_show_ugly,"['cages', 'focus', 'show', 'ugly', 'unhappy', 'honestly', 'shooters', 'innocent', 'deranged', 'in']","[""Honestly I'm so tired of these ugly white men killing innocent people just because they're unhappy in their own pasty ugly white skin. They should be put in cages fucking white devils."", ""Honestly I'm so tired of these ugly white men killing innocent people just because they're unhappy in their own pasty ugly white skin. They should be put in cages fucking white devils."", ""Honestly I'm so tired of these ugly white men killing innocent people just because they're unhappy in their own pasty ugly white skin. They should be put in cages fucking white devils.""]"
