Topic,Count,Name,Representation,Representative_Docs
41,15,41_whatsoever_jihadistjoe_http_unarmed,"['whatsoever', 'jihadistjoe', 'http', 'unarmed', 'rt', 'honour', 'slaughter', 'sub', 'military', 'men']","['RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:…', 'RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:…', 'RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:…']"
42,15,42_line_caused_die_waiting,"['line', 'caused', 'die', 'waiting', 'weve', 'civil', 'western', 'least', 'lets', 'countries']","['""I want these people to die in their own countries from the violence we\'ve caused, or at least die waiting in line to get in. Come on let\'s be civil!"" Fuck off and die', '""I want these people to die in their own countries from the violence we\'ve caused, or at least die waiting in line to get in. Come on let\'s be civil!"" Fuck off and die', '""I want these people to die in their own countries from the violence we\'ve caused, or at least die waiting in line to get in. Come on let\'s be civil!"" Fuck off and die']"
43,15,43_shithole_import_dead_welcome,"['shithole', 'import', 'dead', 'welcome', 'asses', 'brain', 'trump2020', 'vring', 'satin', 'pluck']","['Import people from a shithole, become a shithole.', 'Import shithole people with shithole culture and they vring the shithole country.', 'Import shithole people with shithole culture and they vring the shithole country.']"
44,14,44_diseases_like_uneducated_just,"['diseases', 'like', 'uneducated', 'just', 'south', 'borders', 'are', 'erased', 'kag2020', 'terroirst']","[""Yes so every lazy poverty stricken uneducated third world citizen in the entire world from Africa to South America can come here and get welfare and turn America into just as bad of a shithole as their original countries. Maybe you just wanted to virtue signal and feel like you are better than us without actually doing anything at all to help anybody, hopefully you aren't this stupid to think borders should be erased lmao"", ""Yes so every lazy poverty stricken uneducated third world citizen in the entire world from Africa to South America can come here and get welfare and turn America into just as bad of a shithole as their original countries. Maybe you just wanted to virtue signal and feel like you are better than us without actually doing anything at all to help anybody, hopefully you aren't this stupid to think borders should be erased lmao"", ""Yes so every lazy poverty stricken uneducated third world citizen in the entire world from Africa to South America can come here and get welfare and turn America into just as bad of a shithole as their original countries. Maybe you just wanted to virtue signal and feel like you are better than us without actually doing anything at all to help anybody, hopefully you aren't this stupid to think borders should be erased lmao""]"
45,14,45_allah_dogs_your_please,"['allah', 'dogs', 'your', 'please', 'from', 'dog', 'himself', 'conservamomusa', 'community', 'devil']","[""@ConservaMomUSA Then go back to where ever you came from and protect & defend your community there and to please Allah & only Allah! Your Allah is none other than the devil himself! Y'all are nothing but a bunch of shit eating dogs anyway!"", ""@ConservaMomUSA Then go back to where ever you came from and protect & defend your community there and to please Allah & only Allah! Your Allah is none other than the devil himself! Y'all are nothing but a bunch of shit eating dogs anyway!"", ""@ConservaMomUSA Then go back to where ever you came from and protect & defend your community there and to please Allah & only Allah! Your Allah is none other than the devil himself! Y'all are nothing but a bunch of shit eating dogs anyway!""]"
46,14,46_anchor_babies_hopefully_anchorbaby,"['anchor', 'babies', 'hopefully', 'anchorbaby', 'babys', 'aliens', 'european', 'put', 'guinees', 'televised']","['look at Wen the freak . . you can tell its a man lol . . . hopefully they will abort ALL the anchor babies illegally born here by the foreign female aliens ! !', 'Put all anchor babies and their illegal alien breeders on the street and starve them- no EBT to children of illegal aliens. I frankly hope their eviction is televised because I love to see criminal leeches cry while being evicted, then have ICE present to pick up the whole family and send them back to the country of origin. REVOKE ANCHORBABY CITIZENSHIP .', 'Put all anchor babies and their illegal alien breeders on the street and starve them- no EBT to children of illegal aliens. I frankly hope their eviction is televised because I love to see criminal leeches cry while being evicted, then have ICE present to pick up the whole family and send them back to the country of origin. REVOKE ANCHORBABY CITIZENSHIP .']"
47,14,47_hitler_confronts_finish_street,"['hitler', 'confronts', 'finish', 'street', 'nigger', 'didnt', 'ur', 'jew', 'can', 'then']","[""Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then."", ""Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then."", ""Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.""]"
48,14,48_start_rats_animals_better,"['start', 'rats', 'animals', 'better', 'yet', 'reptiles', 'euthanize', 'pythons', 'pusssssies', 'meals']","[""go home muther fukers....you're not wanted here. bathe in your own p.o.s. country you fleeing pusssssies. we need to euthanize these scumbags who come here and demand our tax dollars to feed and house them. better yet, let loose some alligators and pythons into the holding areas. at least the reptiles could get a few good meals out of them"", ""go home muther fukers....you're not wanted here. bathe in your own p.o.s. country you fleeing pusssssies. we need to euthanize these scumbags who come here and demand our tax dollars to feed and house them. better yet, let loose some alligators and pythons into the holding areas. at least the reptiles could get a few good meals out of them"", ""go home muther fukers....you're not wanted here. bathe in your own p.o.s. country you fleeing pusssssies. we need to euthanize these scumbags who come here and demand our tax dollars to feed and house them. better yet, let loose some alligators and pythons into the holding areas. at least the reptiles could get a few good meals out of them""]"
49,13,49_trump_migrants_url_stop,"['trump', 'migrants', 'url', 'stop', 'panhandle', 'chuckling', 'crowd', 'stuff', 'talking', 'southern']","['Trump, talking about migrants on the southern border: ""How do you stop these people?"" Crowd: ""Shoot them."" Trump, chuckling: ""That\'s only in the Panhandle you can get away with that stuff."" URL', 'Trump, talking about migrants on the southern border: ""How do you stop these people?"" Crowd: ""Shoot them."" Trump, chuckling: ""That\'s only in the Panhandle you can get away with that stuff."" URL', 'Trump, talking about migrants on the southern border: ""How do you stop these people?"" Crowd: ""Shoot them."" Trump, chuckling: ""That\'s only in the Panhandle you can get away with that stuff."" URL']"
50,13,50_while_homeless_housing_free,"['while', 'homeless', 'housing', 'free', 'care', 'bringing', 'illegals', 'schools', 'stamps', 'enjoying']","['THANK YOU! PRESIDENT TRUMP! YES!!! SEND ALL ILLEGALS BACK TO THEIR COUNTRY, WE HAVE TO TAKE CARE OF ALL HOMELESS AMERICAN VETERANS SLEEPING IN THE STREETS, WHILE ILLEGALS ARE ENJOYING GOVERNMENT HOUSING, FREE FOOD STAMPS, FREE SCHOOLS, AND FREE HEALTH CARE. SADLY ILLEGALS ARE KILLING AMERICANS.', 'THANK YOU! PRESIDENT TRUMP! YES!!! SEND ALL ILLEGALS BACK TO THEIR COUNTRY, WE HAVE TO TAKE CARE OF ALL HOMELESS AMERICAN VETERANS SLEEPING IN THE STREETS, WHILE ILLEGALS ARE ENJOYING GOVERNMENT HOUSING, FREE FOOD STAMPS, FREE SCHOOLS, AND FREE HEALTH CARE. SADLY ILLEGALS ARE KILLING AMERICANS.', 'THANK YOU! PRESIDENT TRUMP! YES!!! SEND ALL ILLEGALS BACK TO THEIR COUNTRY, WE HAVE TO TAKE CARE OF ALL HOMELESS AMERICAN VETERANS SLEEPING IN THE STREETS, WHILE ILLEGALS ARE ENJOYING GOVERNMENT HOUSING, FREE FOOD STAMPS, FREE SCHOOLS, AND FREE HEALTH CARE. SADLY ILLEGALS ARE KILLING AMERICANS.']"
51,13,51_immigrants_gather_immigration_dump,"['immigrants', 'gather', 'immigration', 'dump', 'away', 'stat', 'explicitly', 'imigrants', 'policy', 'panel']","['We need to know where these immigrants are! Gather them up, and dump them away!!', ""In a panel on immigration, University of Pennsylvania law professor Amy Wax claimed that immigrants are too loud and responsible for an increase in 'litter.' She explicitly advocated an immigration policy that would favor immigrants from Western countries over non-Western ones"", ""In a panel on immigration, University of Pennsylvania law professor Amy Wax claimed that immigrants are too loud and responsible for an increase in 'litter.' She explicitly advocated an immigration policy that would favor immigrants from Western countries over non-Western ones""]"
52,13,52_chapo_degenerate_joke_buy,"['chapo', 'degenerate', 'joke', 'buy', 'but', 'from', 'lets', 'mexicans', 'go', 'yourself']","[""It would be refreshing if you could just admit you're a selfish xenophobe and that's why you'd rather take the 12$ your daddy pays from his 2 fastfood shifts and 6 coal mine jobs to get yourself another case of mountain dew and bag of tendies than pay into the fund that gives your wheelchairbound mother her dialysis medication and coordinated resources to rebuild your shithole after the 45th hurricane/tornado."", 'Go back to the chapo you degenerate', 'Go back to the chapo you degenerate']"
53,12,53_alien_civil_function_overloaded,"['alien', 'civil', 'function', 'overloaded', 'heartland', 'heck', 'war', 'pay', 'apart', 'rip']","[""A country can't function when there are millions of invaders sitting in its heartland while traitors try to rip it apart. Just start the civil war already and get this done with."", ""A country can't function when there are millions of invaders sitting in its heartland while traitors try to rip it apart. Just start the civil war already and get this done with."", ""A country can't function when there are millions of invaders sitting in its heartland while traitors try to rip it apart. Just start the civil war already and get this done with.""]"
54,12,54_wrong_whats_like_are,"['wrong', 'whats', 'like', 'are', 'poor', 'white', 'isnt', 'job', 'moms', 'folk']","[""Why are these people so upset? What's wrong with separating babies from their moms and packing folk in cages like sardines. What's wrong with treating them as though they were not human. They are not white like us. Let them rot."", ""Why are these people so upset? What's wrong with separating babies from their moms and packing folk in cages like sardines. What's wrong with treating them as though they were not human. They are not white like us. Let them rot."", ""Why are these people so upset? What's wrong with separating babies from their moms and packing folk in cages like sardines. What's wrong with treating them as though they were not human. They are not white like us. Let them rot.""]"
55,12,55_philadelphia_criminals_bye_countries,"['philadelphia', 'criminals', 'bye', 'countries', 'sickens', 'last', 'poverty', 'taking', 'belittling', 'waving']","['Your society would be the end of humanity. Ironically and I say this as an immigrant to this wonderful nation, having visited 12 countries in the last 2 years, coming back from 16 days in paris, London, and Amsterdam on Sunday, that the reason why the 1st police force was forming in Philly was due to the criminal element the kids/orphans of the 1st wave of immigrants to America wereIn the words of Tupac, ""they say it\'s the white man I should fear but it\'s my kind doing all the killing here"". You all seem to like to blame everyone else. .', 'In a post about refugees, one Philadelphia officer wrote, ""Let them starve to death. I hate every last one of them"" and ""Should have shot him"" about a video of an armed, would-be robber.  Other Philadelphia officers made posts belittling domestic abuse and Black Lives Matter.', 'In a post about refugees, one Philadelphia officer wrote, ""Let them starve to death. I hate every last one of them"" and ""Should have shot him"" about a video of an armed, would-be robber.  Other Philadelphia officers made posts belittling domestic abuse and Black Lives Matter.']"
56,12,56_iran_nuke_nuking_nukes,"['iran', 'nuke', 'nuking', 'nukes', 'smelly', 'traitor', 'china', 'with', 'africa', 'someone']","['Can someone just kick the s*** out of Iran already and get the s*** over with, so sick and tired of their stupid bullshit. Picking until someone Rams a foot up their ass.🤔💭', 'Nuke the border area, Nuke Algeria, Nuke Morocco, Nuke the UN', 'Get out of USA go-to Iran with your gaahy head wrap and play jihad with Iran you are a traitor to USA smelly stink fishy smelly traitor']"
57,12,57_child_border_northern_snipers,"['child', 'border', 'northern', 'snipers', 'starts', 'consequences', 'suffer', 'across', 'southern', 'upcheap']","['Put snipers on our Southern and Northern borders and end the problem when it starts! You bring a child across the border you and the child will suffer the consequences!', 'Put snipers on our Southern and Northern borders and end the problem when it starts! You bring a child across the border you and the child will suffer the consequences!', 'Put snipers on our Southern and Northern borders and end the problem when it starts! You bring a child across the border you and the child will suffer the consequences!']"
58,12,58_free_obumas_budget_whoopi,"['free', 'obumas', 'budget', 'whoopi', 'weaveberg', 'workers', 'imigrant', 'demonrats', 'seriously', 'count']","[""Jairo Carbajal About time, deport them all and build the wall! DemonRats want to give free health care to illegal immigrants but don't want to count them? Seriously, how do you budget free healthcare? Democrats are f$&king Morons!  Black Racist Gay Lives Matter to the Obuma's & Whoopi weaveberg"", ""Jairo Carbajal About time, deport them all and build the wall! DemonRats want to give free health care to illegal immigrants but don't want to count them? Seriously, how do you budget free healthcare? Democrats are f$&king Morons!  Black Racist Gay Lives Matter to the Obuma's & Whoopi weaveberg"", ""Jairo Carbajal About time, deport them all and build the wall! DemonRats want to give free health care to illegal immigrants but don't want to count them? Seriously, how do you budget free healthcare? Democrats are f$&king Morons!  Black Racist Gay Lives Matter to the Obuma's & Whoopi weaveberg""]"
59,11,59_sardine_means_which_suck,"['sardine', 'means', 'which', 'suck', 'swamp', 'shops', 'density', 'demographics', 'leaving', 'speaks']","[""20% of your country is immigrants actually, and that speaks a lot about how shit the place must be. Bunch of fucking rats packed into sardine can, disgusting amount of population density. lmao if you really think you have enough time to save that sardine swamp.  and they brought their shops which means they make money of off you sardines, which means they aren't leaving. and if demographics continue the way they are, they'll fuck you and replace in 2 generations."", ""20% of your country is immigrants actually, and that speaks a lot about how shit the place must be. Bunch of fucking rats packed into sardine can, disgusting amount of population density. lmao if you really think you have enough time to save that sardine swamp.  and they brought their shops which means they make money of off you sardines, which means they aren't leaving. and if demographics continue the way they are, they'll fuck you and replace in 2 generations."", ""20% of your country is immigrants actually, and that speaks a lot about how shit the place must be. Bunch of fucking rats packed into sardine can, disgusting amount of population density. lmao if you really think you have enough time to save that sardine swamp.  and they brought their shops which means they make money of off you sardines, which means they aren't leaving. and if demographics continue the way they are, they'll fuck you and replace in 2 generations.""]"
60,11,60_countries_tolerant_advantage_weak,"['countries', 'tolerant', 'advantage', 'weak', 'arrogance', 'offends', 'helpless', '10', 'went', 'rate']","['You come to this country, take advantage of the system and think because we are tolerant that we are weak and helpless. Your arrogance offends me. And for that the rate just went up 10%.', 'You come to this country, take advantage of the system and think because we are tolerant that we are weak and helpless. Your arrogance offends me. And for that the rate just went up 10%.', 'You come to this country, take advantage of the system and think because we are tolerant that we are weak and helpless. Your arrogance offends me. And for that the rate just went up 10%.']"
61,11,61_are_antichrist_subversive_babylonian,"['are', 'antichrist', 'subversive', 'babylonian', 'signatures', 'brethren', 'serpent', 'seed', 'posterity', 'declaration']","['There are not any jew signatures on our Declaration of Independence Those subversive Babylonian blood sucking serpent seed Kenite vampires are not out Founding Fathers posterity. They are not our brethren. They are Christ killers. They are Anti-Christ.', 'There are not any jew signatures on our Declaration of Independence Those subversive Babylonian blood sucking serpent seed Kenite vampires are not out Founding Fathers posterity. They are not our brethren. They are Christ killers. They are Anti-Christ.', 'There are not any jew signatures on our Declaration of Independence Those subversive Babylonian blood sucking serpent seed Kenite vampires are not out Founding Fathers posterity. They are not our brethren. They are Christ killers. They are Anti-Christ.']"
62,11,62_came_send_owe_feckless,"['came', 'send', 'owe', 'feckless', 'fromwe', 'jersey', 'where', 'wherever', 'boarder', 'packing']","['Send them the fuck back. It may only be to New Jersey or wherever the fuck they came from, but send these feckless cunts packing...', 'Send them the fuck back. It may only be to New Jersey or wherever the fuck they came from, but send these feckless cunts packing...', 'Send them the fuck back. It may only be to New Jersey or wherever the fuck they came from, but send these feckless cunts packing...']"
63,11,63_cages_diseased_regarding_reform,"['cages', 'diseased', 'regarding', 'reform', 'fing', 'farce', 'inaction', 'hearings', 'see', 'complete']","[""Due to complete inaction regarding immigration reform on the part of Congress, I see the 'plan' is now to ship 1000's of diseased, broke refugees here, there & F'ing everywhere for 5 years while they wait for asylum hearings.  God Damn, what a farce. #ThirdWorld here we come."", ""Due to complete inaction regarding immigration reform on the part of Congress, I see the 'plan' is now to ship 1000's of diseased, broke refugees here, there & F'ing everywhere for 5 years while they wait for asylum hearings.  God Damn, what a farce. #ThirdWorld here we come."", ""Due to complete inaction regarding immigration reform on the part of Congress, I see the 'plan' is now to ship 1000's of diseased, broke refugees here, there & F'ing everywhere for 5 years while they wait for asylum hearings.  God Damn, what a farce. #ThirdWorld here we come.""]"
