Topic,Count,Name,Representation,Representative_Docs
42,15,42_pussies_crying_zugislander_contempt,"['pussies', 'crying', 'zugislander', 'contempt', 'issue', 'masquerading', 'srx', 'chapotraphouse', 'contain', 'motherfuckers']","['me: calling men pussies for crying is wrong and reinforces a really toxic stereotype  rio: cries over tokyo me: fuck you, stop crying you pussy', 'me: calling men pussies for crying is wrong and reinforces a really toxic stereotype  rio: cries over tokyo me: fuck you, stop crying you pussy', 'me: calling men pussies for crying is wrong and reinforces a really toxic stereotype  rio: cries over tokyo me: fuck you, stop crying you pussy']"
43,14,43_app_generation_desperate_crazy,"['app', 'generation', 'desperate', 'crazy', 'yeh', 'delicate', 'as', 'pussy', 'must', 'pussyfoot']","[""Yeh because now we live in the generation of delicate men who can't take a real woman pussy"", ""I've had less pussy than 95% of men on this app and aint half as desperate as some of you weaklings. You pussified faggots get a drop of pussy juice and go crazy 😭😭😭"", ""I've had less pussy than 95% of men on this app and aint half as desperate as some of you weaklings. You pussified faggots get a drop of pussy juice and go crazy 😭😭😭""]"
44,14,44_white_cishet_killing_men,"['white', 'cishet', 'killing', 'men', 'old', 'nearest', 'empathyless', 'jammed', 'rural', 'soshulism']","['Well, at least those old rural white men won\'t have ""soshulism"" jammed down their throats as they die from heart attacks on the 1.5 hour trip to the nearest hospital.', ""Honestly I'm so tired of these ugly white men killing innocent people just because they're unhappy in their own pasty ugly white skin. They should be put in cages fucking white devils."", ""Honestly I'm so tired of these ugly white men killing innocent people just because they're unhappy in their own pasty ugly white skin. They should be put in cages fucking white devils.""]"
45,14,45_little_dog_skirts_mini,"['little', 'dog', 'skirts', 'mini', 'first', 'wear', 'head', 'piece', 'grave', 'disgrace']","[""Bitch shut the fuck up. U bucket head ass hoe. Prolly look like Chester Cheeto haha. Little bitch, punk ass, slow mf. Go ride a nazi dick fucking prick. Is it hard being that stupid? Let me make a few guesses at your person and life. First things first, you gotta little dick, your insecurities stem from a superiority complex because of whatever fucked up shit happened to you. You got little friends, all whack as fuck, girls can't stand to be around you because your weird and creepy with no game. Angry little boy."", ""Bitch shut the fuck up. U bucket head ass hoe. Prolly look like Chester Cheeto haha. Little bitch, punk ass, slow mf. Go ride a nazi dick fucking prick. Is it hard being that stupid? Let me make a few guesses at your person and life. First things first, you gotta little dick, your insecurities stem from a superiority complex because of whatever fucked up shit happened to you. You got little friends, all whack as fuck, girls can't stand to be around you because your weird and creepy with no game. Angry little boy."", ""Bitch shut the fuck up. U bucket head ass hoe. Prolly look like Chester Cheeto haha. Little bitch, punk ass, slow mf. Go ride a nazi dick fucking prick. Is it hard being that stupid? Let me make a few guesses at your person and life. First things first, you gotta little dick, your insecurities stem from a superiority complex because of whatever fucked up shit happened to you. You got little friends, all whack as fuck, girls can't stand to be around you because your weird and creepy with no game. Angry little boy.""]"
46,13,46_hitler_confronts_germany_street,"['hitler', 'confronts', 'germany', 'street', 'finish', 'sexual', 'jew', 'solution', 'then', 'nigger']","[""Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then."", ""Hitler was a man, and he wasn't a sexual predator, so it should be assumed that all men are like Hitler, and not sexual predators. Then again, Hitler did like it when his niece pissed on his face. And he sort of sexually abused her until she killed herself."", ""Hitler was a man, and he wasn't a sexual predator, so it should be assumed that all men are like Hitler, and not sexual predators. Then again, Hitler did like it when his niece pissed on his face. And he sort of sexually abused her until she killed herself.""]"
47,13,47_fagot_burn_hell_fucking,"['fagot', 'burn', 'hell', 'fucking', 'in', 'alive', 'thot', 'here', 'him', 'is']","['Fucking fagot burn in hell', 'Fucking fagot burn in hell', 'Fucking fagot burn in hell']"
48,13,48_hit_its_knock_war,"['hit', 'its', 'knock', 'war', 'masculinity', 'women', 'yourself', 'pit', 'martyr', 'cant']","[""You're trying to make yourself a martyr out of this shit you've put women through? Throw yourself in a pit and die alone, asshole."", 'talk shit and then when someone actually does something be like ""i can\'t with you"" fucking coward, Go and hit women, it\'s all your ""masculinity"" is ever going to do for you.', 'talk shit and then when someone actually does something be like ""i can\'t with you"" fucking coward, Go and hit women, it\'s all your ""masculinity"" is ever going to do for you.']"
49,13,49_honestly_dangerous_afraid_reason,"['honestly', 'dangerous', 'afraid', 'reason', 'men', 'beasts', 'endangered', 'psychopathic', 'horrible', 'very']","[""Honestly, telling men nothing at all is dangerous. All you just need to do is exist and you're endangered. Men are horrible, terrible, psychopathic beasts. URL"", ""Honestly, telling men nothing at all is dangerous. All you just need to do is exist and you're endangered. Men are horrible, terrible, psychopathic beasts. URL"", ""Honestly, telling men nothing at all is dangerous. All you just need to do is exist and you're endangered. Men are horrible, terrible, psychopathic beasts. URL""]"
50,13,50_neanderthals_obsessing_unemployed_pole,"['neanderthals', 'obsessing', 'unemployed', 'pole', 'wristanklespenis', 'foot', 'typing', 'spends', 'dweller', 'common']","[""HEY Can you disgusting neanderthals stop typing with your dick in your hand and get some common fucking sense and stop sending nasty garbage to women on the internet?  I will never fuck you and I most certainly do not want to hear about how you'd like to fuck me. VILE. URL"", ""HEY Can you disgusting neanderthals stop typing with your dick in your hand and get some common fucking sense and stop sending nasty garbage to women on the internet?  I will never fuck you and I most certainly do not want to hear about how you'd like to fuck me. VILE. URL"", ""HEY Can you disgusting neanderthals stop typing with your dick in your hand and get some common fucking sense and stop sending nasty garbage to women on the internet?  I will never fuck you and I most certainly do not want to hear about how you'd like to fuck me. VILE. URL""]"
51,12,51_deport_losangeles_them_wetback,"['deport', 'losangeles', 'them', 'wetback', 'un', 'deported', 'halfbreed', 'spic', 'shithole', 'criminal']","['Deport the dog and his bitch wife and bitch daughter- they say they hate the USA so send em back to the shithole they came from.', 'Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.', 'Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.']"
52,12,52_cum_whore_queuing_stay,"['cum', 'whore', 'queuing', 'stay', '70s', 'stretched', 'overflowing', 'empty', 'rammed', 'pump']","['I bet men in their 70s shoot their cum to this little whore', 'Listen to that bitch as he get his hole rammed. You can hear his loose empty boipussy popping, crying to be to stretched & filled with a few loads, when he is done stay put bitch many more are queuing to pump their cum in you too & leave it overflowing URL', 'Listen to that bitch as he get his hole rammed. You can hear his loose empty boipussy popping, crying to be to stretched & filled with a few loads, when he is done stay put bitch many more are queuing to pump their cum in you too & leave it overflowing URL']"
53,11,53_strapon_him_strapped_dare,"['strapon', 'him', 'strapped', 'dare', 'femaledomination', 'fisting', 'femdomcaptions', 'wait', 'try', 'filthy']","['Wanna put him in his place? Fist his asshole before fucking him with your fat strapon. #femdom #femaledomination #femdomcaptions #fisting #strapon URL', 'Wanna put him in his place? Fist his asshole before fucking him with your fat strapon. #femdom #femaledomination #femdomcaptions #fisting #strapon URL', 'Wanna put him in his place? Fist his asshole before fucking him with your fat strapon. #femdom #femaledomination #femdomcaptions #fisting #strapon URL']"
54,11,54_splashed_719_especially_fun,"['splashed', '719', 'especially', 'fun', 'dog', 'either', 'mad', 'got', 'yourself', 'look']","['At 7:19 is why I hate people, women especially look how mad she got just because the dog splashed her.. f*** you you stupid b**** either have fun or go kill yourself', 'At 7:19 is why I hate people, women especially look how mad she got just because the dog splashed her.. f*** you you stupid b**** either have fun or go kill yourself', 'At 7:19 is why I hate people, women especially look how mad she got just because the dog splashed her.. f*** you you stupid b**** either have fun or go kill yourself']"
55,10,55_im_underwear_crap_sumo,"['im', 'underwear', 'crap', 'sumo', 'pervyahjussi', 'motherfxcker', 'brainless', 'kll', 'barrel', 'jobless']","[""@pervyahjussi thank god i'm a WHAT???? bitch I'm gonna k!ll you disgusting creep jobless sweaty smelly sumo underwear piece of crap bottom of the barrel trash hoe swine stupid motherfxcker brainless ass degenerate man"", ""@pervyahjussi thank god i'm a WHAT???? bitch I'm gonna k!ll you disgusting creep jobless sweaty smelly sumo underwear piece of crap bottom of the barrel trash hoe swine stupid motherfxcker brainless ass degenerate man"", ""@pervyahjussi thank god i'm a WHAT???? bitch I'm gonna k!ll you disgusting creep jobless sweaty smelly sumo underwear piece of crap bottom of the barrel trash hoe swine stupid motherfxcker brainless ass degenerate man""]"
