group,coherence_group_avg,topic_index,keywords
race_white,0.407646495,21,"jew, jews, synagogue, semite, hitler, rape, scum, racist, fuck, if, god, shoot, armed, invade, shit, die, bitch, kill, fucking, blacks, invaders, family, came, would, christ, whites, will, savage, resist, stop, get, no, stupid, re, his, dirty, sucking, illegals, pussy, here, out, we, actually, trash, he, didn, hope, idiots, let, hate"
race_white,0.407646495,22,"illegals, racist, whites, trump, idiots, savage, kill, jews, invade, mexican, fuck, hitler, mexico, fucking, blacks, shit, jew, americans, hope, niggers, right, hate, wish, have, if, scum, or, with, nigger, stop, guatemala, them, invaders, that, christ, what, nations, we, don, another, their, confronts, america, will, communist, they, know, world, fight, our"
race_white,0.407646495,23,"racist, blacks, whites, nigger, niggers, rape, bitch, white, her, kill, idiots, savage, christ, jew, women, hate, pussy, hitler, she, jews, scum, black, human, being, trump, communist, fuck, mexican, illegals, only, with, die, what, unacceptable, americans, that, don, me, fucking, ass, god, american, america, stupid, stop, world, hope, but, trash, wish"
race_white,0.407646495,24,"whites, racist, blacks, white, niggers, jews, nigger, hitler, jew, hate, illegals, black, invaders, mexican, idiots, kill, scum, christ, people, bitch, trump, savage, human, me, nations, americans, have, god, rape, die, don, world, their, be, much, america, trash, what, just, know, communist, only, fight, them, that, your, being, stop, ur, against"
race_white,0.407646495,25,"whites, trash, illegals, white, kill, blacks, racist, americans, mexican, we, america, invaders, hate, don, wish, american, let, invade, our, dirty, trump, unacceptable, mexico, niggers, idiots, with, fuck, should, change, nations, us, die, them, keep, do, stop, illegal, what, savage, hope, nigger, scum, bitch, out, but, by, they, that, country, to"
race_white,0.407646495,26,"jew, jews, synagogue, our, invaders, we, hitler, christ, not, nations, actually, no, americans, their, niggers, re, fuck, piece, fucking, they, die, are, communist, yeah, right, shit, shoot, make, stupid, idiots, as, much, nigger, racist, us, armed, ass, only, america, even, blacks, ur, but, illegals, these, savage, illegal, do, unacceptable, then"
race_white,0.407646495,27,"jew, jews, synagogue, trump, hitler, racist, stupid, hope, kill, fuck, invade, will, americans, fucking, shit, god, invaders, christ, he, idiots, right, die, whites, another, shoot, stop, if, we, blacks, what, dick, wish, america, rape, nigger, should, not, savage, illegals, world, with, scum, actually, mexican, keep, his, but, hate, armed, must"
race_white,0.407646495,28,"she, her, dirty, bitch, white, trash, whites, ass, fat, you, nigger, pussy, racist, blacks, fight, me, shit, niggers, don, black, your, fuck, scum, stop, kill, this, day, finish, hate, it, why, fucking, ur, came, he, like, human, women, big, with, wish, didn, if, dick, must, would, because, that, was, sucking"
race_white,0.407646495,29,"whites, blacks, white, ass, scum, racist, dirty, women, dick, fuck, savage, bitch, pussy, she, world, men, what, shit, why, her, fucking, don, that, must, nigger, more, sucking, niggers, if, idiots, wish, my, do, stop, human, their, get, only, have, with, ur, he, this, much, man, they, how, make, kill, unacceptable"
race_white,0.407646495,30,"whites, blacks, racist, white, hope, wish, kill, will, don, do, only, idiots, hate, nigger, fuck, christ, just, niggers, illegals, god, die, shit, america, have, if, change, black, keep, americans, stop, us, you, invaders, trump, that, me, we, should, invade, ur, savage, be, bitch, much, mexican, jews, fucking, but, scum, jew"
race_white,0.407646495,31,"fat, nigger, bitch, racist, niggers, whites, trash, your, fight, white, kill, you, blacks, she, her, dirty, ass, hate, stop, ur, pussy, fuck, shit, scum, big, stupid, idiots, don, fucking, my, illegal, me, illegals, like, didn, if, why, his, against, he, black, at, what, unacceptable, with, their, came, out, savage, get"
race_white,0.407646495,32,"racist, mexican, nigger, fuck, bitch, whites, illegals, scum, jew, blacks, idiots, niggers, fucking, savage, shit, stupid, american, white, jews, hate, americans, stop, hitler, don, what, know, ur, fight, much, mexico, trash, die, country, communist, guatemala, illegal, america, rape, kill, get, your, re, trump, pussy, human, nations, my, invaders, be, dick"
race_white,0.407646495,33,"racist, whites, niggers, nigger, mexican, blacks, white, illegals, don, savage, scum, me, americans, do, american, have, guatemala, black, trump, you, bitch, your, america, communist, my, send, them, wish, idiots, their, they, her, those, know, fucking, she, that, he, christ, shit, us, hitler, some, we, hate, what, his, who, much, human"
race_white,0.407646495,34,"nigger, niggers, whites, blacks, white, power, racist, armed, black, savage, kill, fight, keep, finish, hitler, you, work, be, being, big, die, jew, will, bitch, is, can, scum, nations, do, get, let, don, have, rape, stop, invade, your, with, want, resist, shoot, human, call, came, what, giving, communist, down, if, just"
race_white,0.407646495,35,"whites, racist, blacks, niggers, idiots, white, hate, nigger, illegals, people, jews, americans, me, their, stupid, them, re, bitch, hitler, mexican, scum, are, jew, they, savage, trump, some, america, like, american, be, those, fuck, communist, kill, who, trash, black, human, rape, know, family, world, have, your, am, us, what, own, being"
race_white,0.407646495,36,"whites, racist, blacks, white, god, hitler, christ, die, kill, rape, hate, niggers, bitch, jews, jew, nigger, trump, idiots, black, don, world, illegals, know, fuck, what, if, have, scum, invaders, me, will, only, that, just, savage, his, with, hope, wish, trash, family, being, invade, he, nations, must, communist, fight, work, be"
race_white,0.407646495,37,"whites, blacks, racist, white, illegals, niggers, nigger, scum, idiots, jews, trump, mexican, americans, kill, do, bitch, jew, hate, much, black, savage, america, only, don, die, work, communist, trash, stupid, if, but, illegal, family, fuck, being, giving, have, world, shit, nations, know, for, that, american, about, like, just, against, are, hitler"
race_white,0.407646495,38,"whites, white, kill, blacks, die, don, racist, invade, dirty, hate, with, black, that, finish, invaders, shoot, this, if, stop, trash, just, but, off, against, savage, fight, do, go, out, or, want, on, world, we, by, wish, you, hitler, rape, ll, re, keep, be, down, let, there, over, resist, those, armed"
race_white,0.407646495,39,"whites, blacks, racist, illegals, mexican, niggers, white, nigger, americans, jews, trump, communist, idiots, black, invaders, scum, america, are, hate, their, do, your, them, jew, hope, guatemala, keep, don, when, the, they, american, wish, mexico, will, being, our, my, resist, much, we, be, people, but, hitler, change, bitch, you, fight, me"
race_other,0.527253312,0,"racist, holocaust, niggers, jews, muslim, nigger, israel, jew, niggerloving, illegals, hitler, jewish, immigrant, kill, fuck, scum, hate, americans, mexican, bitch, rape, leave, stop, trump, fucking, what, don, shit, die, killers, their, prick, trash, faced, christ, illegally, that, with, them, fatass, vampires, fight, world, they, shalom, brethren, american, who, know, those"
race_other,0.527253312,1,"holocaust, jews, jewish, jew, hitler, hate, israel, wish, racist, killers, niggerloving, vampires, shalom, muslim, anti, kill, hope, niggers, nigger, leave, stop, babylonian, rape, die, world, fuck, there, they, christ, faced, must, don, against, didn, actually, illegals, their, even, here, what, fight, you, happened, immigrant, every, it, only, then, that, family"
race_other,0.527253312,2,"shalom, jew, jewish, jews, holocaust, israel, semite, rape, hitler, scum, leave, muslim, fuck, bagel, return, racist, if, shoot, shit, son, die, bitch, fucking, kill, came, immigrant, blood, family, babylonian, prick, fatass, will, choke, christ, stop, get, illegally, dirty, no, kenite, killers, re, kike, here, sucking, happened, out, vampires, we, trash"
race_other,0.527253312,3,"nigger, hitler, niggerloving, holocaust, niggers, jew, finish, jewish, racist, confronts, jews, happened, didn, kill, israel, fight, against, muslim, no, shalom, won, rape, street, then, if, only, stop, can, shit, die, black, must, bitch, vampires, illegally, try, leave, faced, kike, should, will, anti, trump, trash, he, get, somebody, choke, it, what"
race_other,0.527253312,4,"signatures, jew, vampires, founding, jewish, jews, babylonian, declaration, independence, holocaust, israel, kenite, our, we, muslim, serpent, brethren, christ, hitler, not, actually, anti, blood, no, americans, their, shalom, niggers, re, son, fuck, killers, they, fucking, are, die, subversive, right, immigrant, shit, bastard, shoot, as, us, much, fathers, ass, faced, nigger, even"
race_other,0.527253312,5,"kike, niggerloving, nigger, niggers, sucking, stop, fatass, bitch, dick, choke, bastard, jew, hitler, kill, get, keep, kenite, prick, leave, dirty, racist, he, fight, you, don, fuck, re, son, trump, to, die, no, that, fucking, rape, against, your, ass, shit, for, trash, who, want, with, why, name, much, finish, try, the"
race_other,0.527253312,6,"illegals, illegally, immigrant, mexican, niggers, americans, them, their, our, the, losangeles, leave, they, trash, holocaust, racist, nigger, kill, people, these, independence, jews, trump, those, american, with, to, hate, fuck, we, israel, by, fight, niggerloving, confronts, of, out, vampires, killers, what, anti, us, another, who, family, are, wish, hope, every, should"
race_other,0.527253312,7,"cam_coles, monkey, colder, immigrant, nigger, niggers, racist, mexican, don, niggerloving, illegals, faced, scum, know, somebody, have, do, send, that, shit, your, bagel, you, white, those, hitler, he, stop, leave, what, prick, christ, black, americans, american, human, bitch, trump, fucking, country, didn, name, we, why, wish, they, any, this, ll, posterity"
race_other,0.527253312,8,"jew, jewish, jews, israel, muslim, trump, holocaust, shalom, hitler, hope, racist, will, fuck, he, kill, fucking, christ, right, shit, babylonian, fatass, dick, another, shoot, niggerloving, wish, faced, immigrant, if, bagel, die, nigger, we, americans, what, leave, stop, keep, world, killers, bitch, prick, rape, somebody, ll, must, actually, vampires, and, not"
race_other,0.527253312,9,"nigger, niggers, niggerloving, racist, mexican, immigrant, illegals, hate, jews, americans, hitler, monkey, kike, human, holocaust, what, who, the, muslim, kill, them, black, jew, they, american, somebody, anti, those, killers, jewish, their, trash, white, people, vampires, trump, he, being, we, serpent, own, it, against, don, dirty, prick, sucking, scum, only, her"
race_other,0.527253312,10,"illegals, mexican, fight, won, jew, jewish, jews, scum, immigrant, americans, we, fuck, illegally, declaration, hope, if, stop, leave, holocaust, fucking, should, our, racist, founding, confronts, don, wish, kill, israel, finish, know, independence, anti, american, shalom, us, will, much, you, losangeles, only, keep, shit, re, die, ll, am, just, as, return"
race_other,0.527253312,11,"losangeles, illegals, mexican, illegally, immigrant, kill, should, fuck, leave, niggers, americans, stop, the, racist, posterity, every, trump, killers, don, scum, holocaust, fucking, anti, nigger, those, what, fatass, them, if, are, must, our, trash, american, why, or, die, faced, even, against, we, all, they, shit, these, right, hate, and, that, know"
race_other,0.527253312,12,"losangeles, illegals, mexican, because, illegally, niggers, americans, brethren, our, why, immigrant, their, scum, them, the, racist, they, right, we, have, us, vampires, of, american, killers, are, nigger, family, leave, posterity, fuck, here, fatass, street, don, people, country, you, kill, trash, just, much, choke, those, these, shoot, dirty, blood, know, sucking"
race_other,0.527253312,13,"immigrant, illegals, israel, mexican, trump, leave, holocaust, keep, jews, americans, illegally, kill, racist, faced, muslim, jewish, stop, scum, rape, die, jew, seed, what, fuck, niggers, trash, hate, hope, babylonian, the, wish, family, fucking, our, choke, american, declaration, should, will, we, fatass, fight, against, anti, people, or, right, work, bitch, country"
race_other,0.527253312,14,"immigrant, mexican, illegals, racist, american, fuck, fucking, muslim, nigger, leave, americans, illegally, jew, jewish, shit, niggerloving, prick, bitch, babylonian, niggers, country, know, jews, work, holocaust, scum, be, die, losangeles, ur, hate, faced, much, shalom, israel, what, do, declaration, hitler, don, fight, have, get, try, must, human, kill, independence, re, bagel"
religion_atheist,0.595982818,0,"they, to, you, the, all, for, are, and, of, in, is"
religion_atheist,0.595982818,1,"you, all, to, for, of, is, they, in, and, the, are"
religion_buddhist,0.571450012,0,"fuck, that, to, them, the, for, you, of, in, and, is"
religion_buddhist,0.571450012,1,"fuck, them, to, the, that, for, of, and, you, in, is"
religion_christian,0.313495572,0,"christians, religion, christian, bible, christ, kill, hate, jesus, fuck, god, fucking, what, their, them, do, they, just, be, if, re, have, shit, people, those, to, that, there, should, our, keep, me, we, the, for, go, your, with, my, but, are, being, then, this, all, who, you, about, it, by, want"
religion_christian,0.313495572,1,"christians, christian, christ, religion, jesus, bible, god, hate, just, them, what, me, have, they, but, fuck, their, those, that, are, if, kill, who, white, people, fucking, re, and, because, do, not, the, about, our, he, with, being, will, to, be, keep, we, then, url, all, shit, no, my, is, you"
religion_christian,0.313495572,2,"christians, christian, christ, jesus, religion, god, bible, fuck, what, fucking, he, hate, just, that, them, they, but, me, who, those, it, if, their, have, should, to, because, shit, kill, about, so, be, of, not, there, and, then, my, this, or, do, with, for, would, you, like, we, no, your, being"
religion_christian,0.313495572,3,"christians, christian, religion, god, christ, jesus, hate, bible, kill, just, what, fuck, me, them, to, that, their, will, have, be, do, if, go, those, they, fucking, should, about, it, with, because, but, shit, and, re, your, being, there, you, like, my, then, who, the, not, all, he, keep, for, our"
religion_christian,0.313495572,4,"christians, christian, hate, christ, jesus, kill, religion, god, what, fuck, have, just, with, me, white, our, fucking, country, the, who, shit, re, that, we, are, their, be, but, do, if, them, to, bible, by, will, those, they, not, is, about, keep, of, my, and, you, people, your, out, like, because"
religion_christian,0.313495572,5,"christians, christian, kill, religion, jesus, christ, god, hate, fuck, that, bible, shit, fucking, with, our, we, will, then, if, their, just, they, should, about, be, or, them, to, those, have, what, but, not, the, who, by, re, keep, do, for, and, are, so, my, in, your, no, he, there, you"
religion_christian,0.313495572,6,"christians, christian, jesus, christ, god, bible, religion, kill, if, just, hate, fuck, you, me, have, what, that, he, be, my, will, your, fucking, about, then, to, keep, but, who, shit, go, would, their, on, those, re, do, not, with, there, this, and, them, or, they, for, so, url, should, by"
religion_christian,0.313495572,7,"christians, christian, jesus, bible, religion, christ, god, be, that, those, if, them, what, hate, but, they, just, then, their, and, have, are, fuck, re, fucking, who, shit, me, about, because, kill, he, you, your, so, like, being, these, of, not, do, there, all, my, or, for, go, keep, on, will"
religion_christian,0.313495572,8,"christians, christ, religion, christian, bible, god, jesus, kill, fuck, that, hate, those, their, they, fucking, them, there, shit, what, or, so, me, then, being, people, this, re, have, for, do, to, but, we, just, our, would, about, these, on, and, be, with, because, like, if, you, not, it, should, of"
religion_christian,0.313495572,9,"christian, christians, jesus, christ, bible, fuck, god, who, fucking, shit, keep, religion, my, your, will, me, what, hate, you, have, he, our, their, should, there, in, kill, just, on, get, to, this, with, do, if, we, that, be, all, them, they, would, of, it, no, about, any, the, but, go"
religion_christian,0.313495572,10,"christians, christian, religion, jesus, bible, fuck, god, kill, christ, hate, fucking, shit, that, if, with, keep, just, be, go, but, do, me, what, he, their, them, to, for, re, those, because, like, who, they, should, it, have, will, my, no, not, we, and, your, our, this, about, you, by, people"
religion_christian,0.313495572,11,"christians, jesus, fuck, god, christian, kill, christ, shit, fucking, we, hate, will, religion, bible, if, their, they, what, not, our, who, that, he, them, but, then, should, with, keep, so, re, no, it, are, just, me, and, you, this, there, be, have, is, all, to, about, because, go, your, would"
religion_christian,0.313495572,12,"christians, our, we, bible, christian, christ, not, jesus, no, religion, their, re, fuck, they, fucking, are, shit, as, these, but, do, them, so, then, he, those, god, because, that, out, keep, kill, just, on, there, people, by, be, and, who, if, of, would, should, my, is, up, all, go, your"
religion_christian,0.313495572,13,"keep, kill, what, fuck, hate, the, jesus, fucking, should, our, who, will, christians, people, we, or, this, out, with, shit, christ, that, and, country, get, you, just, to, for, those, like, so, of, want, but, re, he, have, not, god, go, back, do, on, their, them, christian, these, if, my"
religion_christian,0.313495572,14,"kill, fuck, those, me, hate, that, you, your, jesus, what, do, if, like, with, people, fucking, shit, my, them, god, are, he, would, who, have, and, back, just, all, they, or, these, on, for, the, this, is, religion, there, but, christ, their, not, want, white, out, go, being, we, it"
religion_hindu,0.503038634,0,"fuck, fucking, their, that, them, they, to, the, we, be, for, you, your, are, this, it, all, of, and, these, is, out, in"
religion_hindu,0.503038634,1,"the, fuck, them, their, we, fucking, to, they, these, of, this, out, for, that, and, all, you, are, your, be, in, is, it"
religion_jewish,0.557461711,0,"shalom, jew, jewish, jews, zionist, holocaust, palestinian, israel, semite, synagogue, rape, hitler, scum, leave, gauche, muslim, fuck, bagel, return, if, next, shoot, shit, god, son, invade, die, armed, bitch, fucking, kill, came, whore, blacks, invaders, blood, family, babylonian, prick, fatass, will, choke, christ, stop, africans, towelheads, resist, savage, get, dirty"
religion_jewish,0.557461711,1,"holocaust, jews, jewish, jew, zionist, hitler, hate, israel, synagogue, palestinian, wish, killers, niggerloving, vampires, shalom, muslim, anti, kill, hope, niggers, nigger, leave, blacks, resist, stop, babylonian, rape, die, world, fuck, there, they, article, christ, towelheads, africans, must, don, against, didn, actually, invaders, illegals, their, globalist, even, change, here, what, you"
religion_jewish,0.557461711,2,"signatures, jew, vampires, jewish, founding, jews, babylonian, declaration, zionist, independence, synagogue, holocaust, israel, palestinian, kenite, our, invaders, we, muslim, serpent, brethren, hitler, christ, nations, not, actually, anti, author, blood, towelheads, no, devil, americans, their, shalom, globalist, niggers, re, son, fuck, killers, they, fucking, are, die, communist, yeah, subversive, shit, clue"
religion_jewish,0.557461711,3,"nigger, hitler, niggerloving, holocaust, niggers, jew, finish, jewish, confronts, jews, zionist, happened, didn, blacks, palestinian, savage, niggrus, kill, israel, fight, synagogue, against, resist, muslim, gauche, won, no, shalom, next, rape, street, then, if, africans, erase, only, stop, cunt, can, globalist, god, shit, invade, failure, die, communist, black, must, vampires, bitch"
religion_jewish,0.557461711,4,"synagogue, illegals, mexican, armed, mexico, invaders, resist, guatemala, fight, won, jew, invade, jewish, jews, scum, towelheads, next, day, americans, we, fuck, declaration, if, stop, zionist, hope, holocaust, leave, fucking, should, our, founding, confronts, don, wish, kill, israel, power, giving, finish, independence, know, anti, but, chinks, shalom, american, communist, us, article"
religion_jewish,0.557461711,5,"kike, niggerloving, kikes, nigger, niggers, niggrus, sucking, stop, gauche, chinks, fatass, cunt, savage, whore, bitch, choke, dick, bastard, jew, unacceptable, get, kill, hitler, kenite, leave, paedophile, resist, prick, dirty, he, blacks, fight, don, you, fuck, re, son, trump, making, to, die, no, real, against, fucking, that, who, your, shit, rape"
religion_jewish,0.557461711,6,"jew, jewish, jews, palestinian, zionist, israel, muslim, trump, holocaust, synagogue, shalom, hitler, next, hope, friend, will, fuck, he, kill, fucking, globalist, invade, shit, christ, babylonian, god, shoot, another, dick, president, fatass, wish, has, africans, invaders, if, bagel, niggerloving, die, americans, world, we, killers, leave, cunt, what, stop, nigger, idiots, gauche"
religion_jewish,0.557461711,7,"zionist, israel, jews, palestinian, jewish, jew, holocaust, muslim, hitler, synagogue, globalist, shalom, babylonian, fuck, nations, idiots, invaders, hate, invade, kill, americans, africans, illegals, niggers, killers, article, fucking, blacks, next, scum, anti, leave, niggerloving, trump, nigger, their, stop, shit, god, christ, vampires, communist, savage, they, rape, resist, die, cunt, who, fatass"
religion_jewish,0.557461711,8,"whore, zionist, woman, paedophile, cunt, failure, rape, palestinian, her, bitch, hitler, muslim, jew, devil, niggerloving, globalist, nigger, term, jewish, scum, holocaust, communist, israel, jews, blacks, idiots, africans, trump, niggers, fathers, american, hate, author, dick, human, morals, americans, subversive, christ, savage, ethic, fatass, niggrus, what, happened, being, had, unacceptable, babylonian, article"
religion_jewish,0.557461711,9,"muslim, holocaust, jews, jewish, synagogue, zionist, jew, morals, god, israel, christ, kill, babylonian, palestinian, globalist, devil, die, hitler, brethren, killers, hate, paedophile, idiots, niggers, niggerloving, serpent, fuck, stop, world, vampires, rape, shalom, resist, erase, scum, africans, don, fucking, next, leave, subversive, just, fight, unacceptable, their, be, that, they, them, change"
religion_jewish,0.557461711,10,"holocaust, jews, jew, jewish, hitler, zionist, kill, israel, palestinian, killers, muslim, synagogue, die, anti, vampires, globalist, invaders, niggerloving, niggers, shalom, africans, invade, blacks, babylonian, nigger, hate, armed, resist, leave, stop, rape, fight, communist, illegals, towelheads, next, idiots, don, against, erase, fuck, who, shoot, that, didn, god, fucking, morals, christ, if"
religion_jewish,0.557461711,11,"jew, jewish, jews, whore, holocaust, zionist, hitler, synagogue, israel, muslim, palestinian, niggerloving, rape, fatass, bitch, nigger, scum, paedophile, christ, what, towelheads, shalom, niggers, vampires, fuck, cunt, hate, blacks, her, who, son, idiots, killers, morals, kill, dick, don, posterity, prick, next, he, savage, gauche, communist, fucking, god, babylonian, globalist, africans, didn"
religion_jewish,0.557461711,12,"holocaust, jews, jew, jewish, zionist, israel, palestinian, hitler, synagogue, globalist, kill, next, invade, muslim, invaders, nations, shalom, niggerloving, niggers, leave, article, that, we, africans, vampires, fuck, die, should, babylonian, independence, stop, anti, towelheads, re, fucking, only, then, change, shit, hope, nigger, not, illegals, armed, if, resist, subversive, blacks, protecting, but"
religion_jewish,0.557461711,13,"nigger, niggers, niggerloving, chinks, niggrus, africans, blacks, gauche, mexican, article, author, hate, illegals, kikes, jews, americans, kike, hitler, savage, globalist, human, communist, what, americanus, nations, holocaust, who, cunt, invaders, the, kill, paedophile, zionist, muslim, american, them, jew, black, they, anti, erase, those, guatemala, killers, he, jewish, trump, white, ethic, their"
religion_jewish,0.557461711,14,"jews, jew, jewish, holocaust, zionist, paedophile, synagogue, hitler, israel, palestinian, muslim, niggers, niggerloving, nigger, killers, rape, article, shalom, scum, next, christ, illegals, trump, idiots, africans, towelheads, blacks, fatass, vampires, what, armed, whore, kill, fuck, fucking, gauche, globalist, those, who, posterity, should, them, morals, god, protecting, that, invaders, they, son, their"
religion_jewish,0.557461711,15,"jews, jewish, jew, zionist, holocaust, blacks, palestinian, israel, synagogue, africans, illegals, globalist, white, muslim, niggers, hitler, invaders, niggerloving, vampires, killers, babylonian, mexican, chinks, article, nigger, they, their, them, idiots, americans, nations, black, christ, towelheads, invade, who, scum, shalom, kill, hate, gauche, posterity, are, communist, confronts, people, subversive, fuck, fatass, trump"
religion_jewish,0.557461711,16,"jews, jewish, jew, holocaust, zionist, muslim, israel, devil, synagogue, palestinian, hitler, god, vampires, babylonian, christ, africans, brethren, shalom, invaders, scum, killers, kill, serpent, blacks, die, niggers, globalist, trump, them, their, illegals, next, they, hate, what, idiots, nigger, paedophile, nations, who, son, fuck, towelheads, kenite, our, niggerloving, must, whore, world, we"
religion_jewish,0.557461711,17,"jews, jew, holocaust, jewish, zionist, hitler, israel, palestinian, synagogue, vampires, africans, muslim, shalom, niggerloving, towelheads, blood, niggers, kill, next, christ, globalist, blacks, babylonian, they, gauche, invade, nigger, god, son, illegals, must, resist, killers, scum, invaders, actually, rape, bagel, that, armed, fuck, people, article, die, didn, fucking, then, them, their, americans"
religion_jewish,0.557461711,18,"jews, jewish, jew, holocaust, zionist, israel, palestinian, synagogue, hitler, muslim, vampires, killers, niggers, rape, africans, niggerloving, invaders, babylonian, globalist, blacks, shalom, kill, idiots, they, their, morals, nigger, illegals, christ, them, towelheads, brethren, paedophile, hate, fuck, god, armed, protecting, invade, anti, article, what, scum, fatass, die, resist, friend, shit, fucking, only"
religion_jewish,0.557461711,19,"muslim, idiots, jewish, morals, paedophile, jew, holocaust, jews, globalist, god, scum, zionist, synagogue, hitler, christ, hate, fuck, fucking, bitch, ur, prick, shit, israel, cunt, niggerloving, stop, world, friend, nigger, brethren, communist, fight, kill, rape, what, die, work, niggers, savage, don, devil, babylonian, trump, palestinian, whore, fatass, do, leave, illegals, dick"
religion_jewish,0.557461711,20,"jewish, jews, jew, holocaust, zionist, synagogue, israel, palestinian, hitler, muslim, blacks, africans, babylonian, shalom, globalist, niggerloving, vampires, article, niggers, towelheads, nigger, communist, kill, hate, resist, killers, illegals, savage, fucking, christ, fuck, anti, invaders, next, invade, leave, scum, mexican, americans, rape, didn, gauche, die, their, re, armed, brethren, idiots, illegal, not"
religion_jewish,0.557461711,21,"jew, jewish, jews, zionist, holocaust, synagogue, israel, hitler, muslim, palestinian, babylonian, vampires, africans, killers, globalist, blacks, communist, christ, blood, shalom, author, nigger, who, niggerloving, prick, scum, illegals, mexican, article, morals, founding, niggers, idiots, fatass, towelheads, americans, hate, god, whore, devil, kill, anti, it, because, trump, clue, what, world, paedophile, gauche"
religion_jewish,0.557461711,22,"jews, jewish, jew, zionist, holocaust, muslim, synagogue, israel, hitler, palestinian, africans, blacks, vampires, niggers, babylonian, shalom, invaders, globalist, nigger, niggerloving, towelheads, their, they, mexican, illegals, article, blood, idiots, christ, brethren, rape, god, gauche, nations, hate, scum, another, them, killers, anti, morals, armed, who, family, subversive, black, author, are, chinks, actually"
religion_jewish,0.557461711,23,"illegals, mexican, mexico, invaders, americans, leave, guatemala, kill, niggers, trump, holocaust, palestinian, idiots, invade, israel, chinks, africans, jews, them, stop, illegal, our, next, fuck, the, protecting, zionist, nations, american, blacks, hate, president, their, die, ways, scum, towelheads, what, nigger, those, independence, anti, we, don, people, change, with, fucking, they, armed"
religion_jewish,0.557461711,24,"hitler, holocaust, jews, jew, jewish, zionist, israel, shalom, niggerloving, palestinian, synagogue, globalist, muslim, vampires, towelheads, killers, niggers, kill, nigger, africans, scum, fuck, blacks, bitch, fucking, world, die, christ, he, fight, confronts, communist, who, didn, idiots, fatass, morals, resist, gauche, invaders, they, their, babylonian, must, rape, nations, hate, savage, that, invade"
religion_jewish,0.557461711,25,"niggers, nigger, niggerloving, jews, jew, cunt, muslim, blacks, idiots, jewish, zionist, kikes, palestinian, fuck, communist, israel, holocaust, kike, hate, gauche, prick, africans, americans, hitler, niggrus, fatass, chinks, invaders, armed, fucking, their, globalist, savage, trump, re, illegals, shit, paedophile, synagogue, bitch, scum, anti, why, are, nations, don, stop, leave, those, brethren"
religion_jewish,0.557461711,26,"jews, holocaust, jewish, jew, zionist, hitler, israel, rape, palestinian, muslim, niggerloving, synagogue, niggers, christ, africans, nigger, blacks, paedophile, god, didn, vampires, fuck, killers, shalom, fucking, article, babylonian, had, kill, actually, that, scum, what, blood, globalist, who, shit, happened, with, savage, dick, only, illegals, idiots, towelheads, has, was, against, friend, whore"
religion_jewish,0.557461711,27,"jews, jewish, jew, holocaust, israel, zionist, palestinian, synagogue, hitler, muslim, invaders, globalist, invade, africans, vampires, shalom, towelheads, niggers, babylonian, nations, killers, they, god, blacks, them, their, illegals, niggerloving, kill, armed, world, nigger, hate, kikes, scum, resist, confronts, christ, what, gauche, idiots, those, fuck, kike, erase, failure, communist, brethren, next, blood"
religion_mormon,0.677523947,0,"that, to, the, you, and, of, is"
religion_mormon,0.677523947,1,"that, the, to, you, and, of, is"
religion_muslim,0.517390406,0,"retard, muslim, allah, terrorist, islamic, jihadistjoe, islam, muslims, dickhead, terrorists, violence, sharia, threaten, peaceful, kill, isis, bomb, barbaric, idiots, terror, slaughter, hating, rashid, arab, savages, prick, suicide, hate, assault, stupid, palestinian, secular, shove, die, unarmed, re, syrian, innocent, murderers, rapists, whatever, fuck, scum, minded, if, fucking, honour, iran, head, your"
religion_muslim,0.517390406,1,"muslims, muslim, assimilate, islam, islamic, refugees, allah, isis, terrorists, terrorist, jihadistjoe, sharia, peaceful, threaten, arab, terror, syrian, kill, palestinian, secular, savages, violence, barbaric, plan, democracy, slaughter, bomb, rid, rapists, murderers, next, rashid, die, illegals, israel, retard, idiots, fuck, jews, niggers, innocent, evil, invaders, unarmed, iran, don, parasites, religion, fight, rape"
religion_muslim,0.517390406,2,"jews, palestinian, israel, muslim, allah, trump, muslims, syrian, jihadistjoe, refugees, sharia, arab, terrorist, islamic, islam, isis, threaten, next, terrorists, hope, friend, plan, iran, retard, terror, omar, will, bomb, fuck, stupid, he, innocent, wall, barbaric, slaughter, kill, parasites, fucking, hey, else, murderers, shit, right, god, secular, peaceful, another, president, assimilate, has"
religion_muslim,0.517390406,3,"jihadistjoe, honour, slaughter, military, muslims, isis, muslim, islam, islamic, unarmed, terrorist, allah, savages, terrorists, peaceful, syrian, assault, violence, arab, disgusting, barbaric, fight, murderers, invaders, refugees, secular, we, our, idiots, kill, hate, innocent, united, sharia, terror, palestinian, shit, fuck, hating, iran, attacks, assimilate, whatever, threaten, fucking, have, bomb, retard, against, sub"
religion_muslim,0.517390406,4,"refugees, syrian, wall, isis, illegals, palestinian, israel, mexican, arab, assimilate, terrorists, invaders, pigs, plan, trump, keep, terrorist, ship, next, jews, muslims, rapists, parasites, peaceful, terror, americans, illegally, kill, bomb, america, savages, iran, muslim, rid, slaughter, threaten, build, allah, murderers, barbaric, scum, die, rape, prepared, what, shove, sharia, president, idiots, fuck"
