Topic,Count,Name,Representation,Representative_Docs
47,27,47_dumb_zion_yahweh_warrior,"['dumb', 'zion', 'yahweh', 'warrior', 'second', 'keyboard', 'kemite', 'idc', '11', 'nigga']","[""Son Of Yahweh Living Kemite Keyboard warrior? Zion had like 11 points and didn't play in the second have dumbass nigga"", ""Son Of Yahweh Living Kemite Keyboard warrior? Zion had like 11 points and didn't play in the second have dumbass nigga"", ""Son Of Yahweh Living Kemite Keyboard warrior? Zion had like 11 points and didn't play in the second have dumbass nigga""]"
48,27,48_anton_cotton_fields_washer,"['anton', 'cotton', 'fields', 'washer', 'whata', 'clean', 'get', 'ignorant', 'zzzss', 'powdery']","['Get back to the cotton fields nigger', ""Get some viva paper towels, clean up that powdery mess carol left on your disgusting sheets and get some zzzs's you nigger turned inside out"", ""Get some viva paper towels, clean up that powdery mess carol left on your disgusting sheets and get some zzzs's you nigger turned inside out""]"
49,27,49_start_funny_shooting_women,"['start', 'funny', 'shooting', 'women', '719', 'splashed', 'eaze', 'laid', 'dead', 'especially']","['At 7:19 is why I hate people, women especially look how mad she got just because the dog splashed her.. f*** you you stupid b**** either have fun or go kill yourself', 'At 7:19 is why I hate people, women especially look how mad she got just because the dog splashed her.. f*** you you stupid b**** either have fun or go kill yourself', 'At 7:19 is why I hate people, women especially look how mad she got just because the dog splashed her.. f*** you you stupid b**** either have fun or go kill yourself']"
50,26,50_off_nig_previous_shitpost,"['off', 'nig', 'previous', 'shitpost', 'cutting', 'ngga', 'whats', 'obsessed', 'problem', 'paper']","[""what's your fucking problem n-gga, this is no reason to get obsessed over a previous shitpost"", ""what's your fucking problem n-gga, this is no reason to get obsessed over a previous shitpost"", ""what's your fucking problem n-gga, this is no reason to get obsessed over a previous shitpost""]"
51,26,51_yea_goddamn_sex_job,"['yea', 'goddamn', 'sex', 'job', 'person', 'too', 'saying', 'attention', 'brain', 'allowed']","['Are you saying you actually like niggers and think they should be allowed to live? what the fuck is wrong with your brain?', 'Are you saying you actually like niggers and think they should be allowed to live? what the fuck is wrong with your brain?', 'Are you saying you actually like niggers and think they should be allowed to live? what the fuck is wrong with your brain?']"
52,26,52_90_found_country_gtfo,"['90', 'found', 'country', 'gtfo', 'incompetent', 'subhuman', 'spics', 'are', 'matter', 'crops']","['jesus christ why do niggers always have to show up and ruin my day. Not only that, but this nigger ate all the crops while on the job, so now the tree branch cant support him. something needs to be done about stopping the gorillas from eating all the food away from us white men. disgusting', 'jesus christ why do niggers always have to show up and ruin my day. Not only that, but this nigger ate all the crops while on the job, so now the tree branch cant support him. something needs to be done about stopping the gorillas from eating all the food away from us white men. disgusting', 'jesus christ why do niggers always have to show up and ruin my day. Not only that, but this nigger ate all the crops while on the job, so now the tree branch cant support him. something needs to be done about stopping the gorillas from eating all the food away from us white men. disgusting']"
53,24,53_shoulda_juuheard_him_his,"['shoulda', 'juuheard', 'him', 'his', 'nigga', 'spit', 'brova', 'fax', 'mova', 'sheet']","['Dis nigga daddy shoulda just shot him and his brova on the fucking sheet or his mova shoulda just swallowed that nut cuz these niggas is a waste of fucking space', 'Dis nigga daddy shoulda just shot him and his brova on the fucking sheet or his mova shoulda just swallowed that nut cuz these niggas is a waste of fucking space', 'Dis nigga daddy shoulda just shot him and his brova on the fucking sheet or his mova shoulda just swallowed that nut cuz these niggas is a waste of fucking space']"
54,24,54_hello_blicktargaryen_joshiacey_nowahala,"['hello', 'blicktargaryen', 'joshiacey', 'nowahala', 'enjoyment', 'disturbance', 'beans1million', 'cryscr0ss', 'report', 'fighting']","[""@blicktargaryen @NoWahala_ @beans1million They want you to be fighting on their enjoyment. Don't trust these niggers"", ""@blicktargaryen @NoWahala_ @beans1million They want you to be fighting on their enjoyment. Don't trust these niggers"", ""@blicktargaryen @NoWahala_ @beans1million They want you to be fighting on their enjoyment. Don't trust these niggers""]"
55,24,55_deport_deported_caravan_demonic,"['deport', 'deported', 'caravan', 'demonic', 'probley', 'three', 'members', 'democrats', 'bastards', 'jamaica']","['Three black people demonic Democrats they should be deported probley caravan members', 'Fuck this racist PUTA! Bed Mattress Harris all of sudden ""cares"" about fucking ""illegals"" bitch go back to laying on your back and on your knees you fucking anchor baby shit stain. You and Oshitstain need to be locked up in the same shipping container you floated on and shipped back to fucking India or Jamaica or wherever you were bought.', 'Fuck this racist PUTA! Bed Mattress Harris all of sudden ""cares"" about fucking ""illegals"" bitch go back to laying on your back and on your knees you fucking anchor baby shit stain. You and Oshitstain need to be locked up in the same shipping container you floated on and shipped back to fucking India or Jamaica or wherever you were bought.']"
56,24,56_teach_racism_always_skin,"['teach', 'racism', 'always', 'skin', 'video', 'figures', 'authority', 'adequately', 'aim', 'obedient']","['Jourell — aim your anger and sarcasm towards the black culture that has not adequately addressed its problems. Black males have a disrespect for authority figures AS IS DISPLAYED IN THE VIDEO. Teach black men to respect their parents, teachers, law enforcement, the military. Teach them to be obedient. Otherwise, they go to prison while whites, Asians, and Hispanics prosper.', 'Jourell — aim your anger and sarcasm towards the black culture that has not adequately addressed its problems. Black males have a disrespect for authority figures AS IS DISPLAYED IN THE VIDEO. Teach black men to respect their parents, teachers, law enforcement, the military. Teach them to be obedient. Otherwise, they go to prison while whites, Asians, and Hispanics prosper.', 'Jourell — aim your anger and sarcasm towards the black culture that has not adequately addressed its problems. Black males have a disrespect for authority figures AS IS DISPLAYED IN THE VIDEO. Teach black men to respect their parents, teachers, law enforcement, the military. Teach them to be obedient. Otherwise, they go to prison while whites, Asians, and Hispanics prosper.']"
57,24,57_rappers_man_jail_pedophiles,"['rappers', 'man', 'jail', 'pedophiles', 'drugs', 'artists', 'since', 'say', 'faggot', 'streets']","['Why does the little faggot have Warriors tattoos in the first place? Rappers used to be cool street dudes. Canada has a half black jewish child actor singing rapper midget faggot. Weak.', 'Why does the little faggot have Warriors tattoos in the first place? Rappers used to be cool street dudes. Canada has a half black jewish child actor singing rapper midget faggot. Weak.', 'Why does the little faggot have Warriors tattoos in the first place? Rappers used to be cool street dudes. Canada has a half black jewish child actor singing rapper midget faggot. Weak.']"
58,23,58_yall_complain_niggas_finna,"['yall', 'complain', 'niggas', 'finna', 'disgust', 'suck', 'irritate', 'slip', 'who', 'tongue']","['Fuckin hate people sometimes let a nigga have another slip of the tongue best watch who the fuck you speaking to or niggas finna end up with a busted up nose and broke arms', 'Fuckin hate people sometimes let a nigga have another slip of the tongue best watch who the fuck you speaking to or niggas finna end up with a busted up nose and broke arms', 'Fuckin hate people sometimes let a nigga have another slip of the tongue best watch who the fuck you speaking to or niggas finna end up with a busted up nose and broke arms']"
59,23,59_pregnant_yuh_play_ughhh,"['pregnant', 'yuh', 'play', 'ughhh', 'sperm', 'snuff', 'ride', 'niggaz', 'sand', 'ac']","['Niggaz just get anything pregnant 😳 trash 🗑 ughhh', 'Rand0m guy: Yuh black asian guyz be unempl0yed getting galz pregnant , h0w y0ur sperm w0rk but yuh d0nt ??? Le meh : Sperm iz white yuh MF 😏', 'Rand0m guy: Yuh black asian guyz be unempl0yed getting galz pregnant , h0w y0ur sperm w0rk but yuh d0nt ??? Le meh : Sperm iz white yuh MF 😏']"
60,23,60_your_niger_ugly_let,"['your', 'niger', 'ugly', 'let', 'ass', 'president', 'tomboy', 'twice', 'blank', 'pill']","[""Niger shut up with your ugly ass picture I know you ain't talking about nobody with your ugly ass and she is a f****** tomboy so you can shut your ass up. Point blank are you going to catch these hands. Let me cut you are slipping b**** what the f*** is up and I give my boyfriend on your ass and in the middle of us f****** now what"", ""Niger shut up with your ugly ass picture I know you ain't talking about nobody with your ugly ass and she is a f****** tomboy so you can shut your ass up. Point blank are you going to catch these hands. Let me cut you are slipping b**** what the f*** is up and I give my boyfriend on your ass and in the middle of us f****** now what"", ""Niger shut up with your ugly ass picture I know you ain't talking about nobody with your ugly ass and she is a f****** tomboy so you can shut your ass up. Point blank are you going to catch these hands. Let me cut you are slipping b**** what the f*** is up and I give my boyfriend on your ass and in the middle of us f****** now what""]"
61,23,61_halfbreed_spic_wetback_filthy,"['halfbreed', 'spic', 'wetback', 'filthy', 'losangeles', 'none', 'savages', 'many', 'live', 'any']","['Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.', 'Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.', 'Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.']"
62,23,62_ass_grown_increasingly_uncomfortable,"['ass', 'grown', 'increasingly', 'uncomfortable', 'thykingp', 'spine', 'lifelongcontact', 'tweets', 'ogdannyocean', 'buckethead']","[""@courtnesium @LifeLongContact @ThyKingP @OGDannyOcean 😂🤣😂🤣😂🤣 bitch or else what..? you're gonna become increasingly angered and uncomfortable with my tweets and maybe say some mean things to me..? recruit your buckethead ass friends to join..? nigga YOU shut the fuck up, ol slippery spine ass nigga.. eat several dicks.. 😂😂😂"", ""@courtnesium @LifeLongContact @ThyKingP @OGDannyOcean 😂🤣😂🤣😂🤣 bitch or else what..? you're gonna become increasingly angered and uncomfortable with my tweets and maybe say some mean things to me..? recruit your buckethead ass friends to join..? nigga YOU shut the fuck up, ol slippery spine ass nigga.. eat several dicks.. 😂😂😂"", ""@courtnesium @LifeLongContact @ThyKingP @OGDannyOcean 😂🤣😂🤣😂🤣 bitch or else what..? you're gonna become increasingly angered and uncomfortable with my tweets and maybe say some mean things to me..? recruit your buckethead ass friends to join..? nigga YOU shut the fuck up, ol slippery spine ass nigga.. eat several dicks.. 😂😂😂""]"
63,23,63_pussy_ass_duck_diapers,"['pussy', 'ass', 'duck', 'diapers', 'nigga', 'buy', 'anything', 'choose', 'doll', 'neva']","['buy some diapers bitch niggas do anything for pussy duck ass', 'buy some diapers bitch niggas do anything for pussy duck ass', 'buy some diapers bitch niggas do anything for pussy duck ass']"
64,23,64_motherfuckin_those_nazism_growing,"['motherfuckin', 'those', 'nazism', 'growing', 'neck', 'again', 'worse', 'non', 'faggots', 'europe']","['Go neck yourself dirty nigger here in Europe Nazism is growing we will get all you non whites and kill you all', 'Go neck yourself dirty nigger here in Europe Nazism is growing we will get all you non whites and kill you all', 'Go neck yourself dirty nigger here in Europe Nazism is growing we will get all you non whites and kill you all']"
65,23,65_america_ruined_fu_citizen,"['america', 'ruined', 'fu', 'citizen', 'foreigners', 'make', 'solve', 'porvlems', 'lynch', 'riots']","['SHIP THEM OUT!!! ALL OF THEM. MAKE AMERICA WHITE AGAIN. NOT A CITIZEN? Here illegally? FU. Blacks and foreigners ruined this country.', 'SHIP THEM OUT!!! ALL OF THEM. MAKE AMERICA WHITE AGAIN. NOT A CITIZEN? Here illegally? FU. Blacks and foreigners ruined this country.', 'SHIP THEM OUT!!! ALL OF THEM. MAKE AMERICA WHITE AGAIN. NOT A CITIZEN? Here illegally? FU. Blacks and foreigners ruined this country.']"
66,22,66_gay_sorry_trevors_fagot,"['gay', 'sorry', 'trevors', 'fagot', 'sitting', 'headed', 'youre', 'nigga', 'drop', 'weirdos']","[""I'm sorry But a bunch of Niggas Sitting here Looks Gay 🤷🏽\u200d♂️"", ""I'm sorry But a bunch of Niggas Sitting here Looks Gay 🤷🏽\u200d♂️"", ""I'm sorry But a bunch of Niggas Sitting here Looks Gay 🤷🏽\u200d♂️""]"
67,22,67_africa_ooga_booga_african,"['africa', 'ooga', 'booga', 'african', 'primitive', 'back', 'honestly', 'great', 'surprised', 'hannibal']","[""Blacks back it again. Honestly I'm not even surprised, they should be sent back to ooga booga primitive Africa"", ""Blacks back it again. Honestly I'm not even surprised, they should be sent back to ooga booga primitive Africa"", ""Blacks back it again. Honestly I'm not even surprised, they should be sent back to ooga booga primitive Africa""]"
68,22,68_made_dindu_incompetent_aladdin,"['made', 'dindu', 'incompetent', 'aladdin', 'clown', 'leftist', 'she', 'negro', 'cucks', 'negroes']","['She just made that house negro look like a incompetent clown.', 'She just made that house negro look like a incompetent clown.', 'She just made that house negro look like a incompetent clown.']"
69,22,69_very_omar_barbaric_rashid,"['very', 'omar', 'barbaric', 'rashid', 'watching', 'east', 'pigs', 'middle', 'crap', 'ppl']","['My God look at these BARBARIC PPL. And these pigs all watching. They r a very, very sick culture. And Omar and Rashid want this crap here. This is America not the Middle East. Round them up and send them home.', 'My God look at these BARBARIC PPL. And these pigs all watching. They r a very, very sick culture. And Omar and Rashid want this crap here. This is America not the Middle East. Round them up and send them home.', 'My God look at these BARBARIC PPL. And these pigs all watching. They r a very, very sick culture. And Omar and Rashid want this crap here. This is America not the Middle East. Round them up and send them home.']"
70,22,70_url_motherfuckerin_thought_mind,"['url', 'motherfuckerin', 'thought', 'mind', 'business', 'goddamn', 'under', 'pest', 'neeks', 'moist']","['Should they put this motherfuckerin\' nigger under the goddamn jail? ""Reason First"" URL... URL', 'Should they put this motherfuckerin\' nigger under the goddamn jail? ""Reason First"" URL... URL', 'Should they put this motherfuckerin\' nigger under the goddamn jail? ""Reason First"" URL... URL']"
71,22,71_nigga_bitches_get_changes,"['nigga', 'bitches', 'get', 'changes', 'wronggggg', 'mushy', 'lowkey', 'submissive', 'til', 'persona']","['I cannot WAIT to get this nigga fired in the morning😂 you gave a bad tire to the wronggggg bitch', ""I'm lowkey mean to niggas til I'm in a relationship. Bitch get all mushy and submissive n shit whole damn persona changes"", ""I'm lowkey mean to niggas til I'm in a relationship. Bitch get all mushy and submissive n shit whole damn persona changes""]"
72,22,72_nigga_fr_bitchmade_plate,"['nigga', 'fr', 'bitchmade', 'plate', 'put', 'some', 'situations', 'license', 'bitch', 'smell']","['Yo this nigga then put me in some fucked some situations fr fuck this nigga fr', 'Yo this nigga then put me in some fucked some situations fr fuck this nigga fr', 'Yo this nigga then put me in some fucked some situations fr fuck this nigga fr']"
73,20,73_cunts_jackasses_culture_nation,"['cunts', 'jackasses', 'culture', 'nation', 'office', 'great', 'bitches', 'america', 'four', 'they']","[""Yeah; these 2 fucking jackasses ! they stone little girls to death in some cultures on this planet..., equal to the English Americans here in your and my culture. Why would so many of the wealthy African Americans wish to return to the culture on the continent of Africa and begin to improve there... their Home Nation ? You know: areas where y'all ( you know, members of your Fucking culture ) CHOP the arms off of ( Humans ) ? Go to Hell ! We have a great and good President in The Office Of Our Great Nation. Oh; and you are welcome, jackasses...."", ""Yeah; these 2 fucking jackasses ! they stone little girls to death in some cultures on this planet..., equal to the English Americans here in your and my culture. Why would so many of the wealthy African Americans wish to return to the culture on the continent of Africa and begin to improve there... their Home Nation ? You know: areas where y'all ( you know, members of your Fucking culture ) CHOP the arms off of ( Humans ) ? Go to Hell ! We have a great and good President in The Office Of Our Great Nation. Oh; and you are welcome, jackasses...."", ""Yeah; these 2 fucking jackasses ! they stone little girls to death in some cultures on this planet..., equal to the English Americans here in your and my culture. Why would so many of the wealthy African Americans wish to return to the culture on the continent of Africa and begin to improve there... their Home Nation ? You know: areas where y'all ( you know, members of your Fucking culture ) CHOP the arms off of ( Humans ) ? Go to Hell ! We have a great and good President in The Office Of Our Great Nation. Oh; and you are welcome, jackasses....""]"
74,20,74_nigga_he_ass_grove,"['nigga', 'he', 'ass', 'grove', 'smfh', 'dallas', 'allen', 'punkass', 'cliff', 'who']","[""That pussy ass nigga was from Allen he should've brought his punkass to west Dallas, the grove or the cliff where there's Mexicans everywhere and see if he would've left that hoe alive URL"", ""That pussy ass nigga was from Allen he should've brought his punkass to west Dallas, the grove or the cliff where there's Mexicans everywhere and see if he would've left that hoe alive URL"", ""That pussy ass nigga was from Allen he should've brought his punkass to west Dallas, the grove or the cliff where there's Mexicans everywhere and see if he would've left that hoe alive URL""]"
75,19,75_bot_suck_100k_vagina,"['bot', 'suck', '100k', 'vagina', 'mums', 'pigmenmc', 'liwuid', 'butt', 'vids', 'cracker']","['@pigmen_mc Hey nigger. Fuck herix clan they suck big dicks. Imma dislike bot all ur vids to fuckin 100k bitch ass fat ugly fuck suck ur mums tits u nigro', '@pigmen_mc Hey nigger. Fuck herix clan they suck big dicks. Imma dislike bot all ur vids to fuckin 100k bitch ass fat ugly fuck suck ur mums tits u nigro', '@pigmen_mc Hey nigger. Fuck herix clan they suck big dicks. Imma dislike bot all ur vids to fuckin 100k bitch ass fat ugly fuck suck ur mums tits u nigro']"
76,19,76_ape_beat_rape_cunt,"['ape', 'beat', 'rape', 'cunt', 'while', 'howl', 'chain', 'rofl', 'retard', 'laugh']","['ITT: Cunt spits in Ape Retard\'s face Ape Retard pries door open, knocks Cunt unconscious, kicks Cunt\'s head into concrete, and screams ""nigger"" three times while evading the scene. What the fuck, Ape Retard needs to be charged', 'ITT: Cunt spits in Ape Retard\'s face Ape Retard pries door open, knocks Cunt unconscious, kicks Cunt\'s head into concrete, and screams ""nigger"" three times while evading the scene. What the fuck, Ape Retard needs to be charged', 'ITT: Cunt spits in Ape Retard\'s face Ape Retard pries door open, knocks Cunt unconscious, kicks Cunt\'s head into concrete, and screams ""nigger"" three times while evading the scene. What the fuck, Ape Retard needs to be charged']"
77,17,77_ab_nfl_football_shitty,"['ab', 'nfl', 'football', 'shitty', 'stfu', 'teenager', 'laura', 'arrogantly', 'messed', 'strife']","[""Oh come on the first NFL topic and it's this? AB has turned the NFL into the NBA with that soft ass fuckboy bullshit I hate that nigga Like why is he such a bitch? STFU and catch a ball Yeah for once Laura you can say that to a black man  Because AB legitimately should STFU and play football"", ""Oh come on the first NFL topic and it's this? AB has turned the NFL into the NBA with that soft ass fuckboy bullshit I hate that nigga Like why is he such a bitch? STFU and catch a ball Yeah for once Laura you can say that to a black man  Because AB legitimately should STFU and play football"", ""Oh come on the first NFL topic and it's this? AB has turned the NFL into the NBA with that soft ass fuckboy bullshit I hate that nigga Like why is he such a bitch? STFU and catch a ball Yeah for once Laura you can say that to a black man  Because AB legitimately should STFU and play football""]"
78,17,78_jews_faggot_faggots_hey,"['jews', 'faggot', 'faggots', 'hey', 'carrying', 'homo', 'goomba', 'peele', 'casting', 'reporter']","['Lol look at fucking Sherlock\'s Homo over here. Hey, great sleuth work there faggot. You seem smarter than the regular coon.  Regardless, Only a retarded nigger would make a comment like yours.  ""Us"" is racist because it was made by a racist (like you): > Peele revealed this during a talk at the Upright Citizens Brigade Theatre, according to The Hollywood Reporter, where he stated that he didn\'t see himself casting a ""white dude"" as a lead in his movies.  Dumb goomba eat my asshole', 'Lol look at fucking Sherlock\'s Homo over here. Hey, great sleuth work there faggot. You seem smarter than the regular coon.  Regardless, Only a retarded nigger would make a comment like yours.  ""Us"" is racist because it was made by a racist (like you): > Peele revealed this during a talk at the Upright Citizens Brigade Theatre, according to The Hollywood Reporter, where he stated that he didn\'t see himself casting a ""white dude"" as a lead in his movies.  Dumb goomba eat my asshole', 'Lol look at fucking Sherlock\'s Homo over here. Hey, great sleuth work there faggot. You seem smarter than the regular coon.  Regardless, Only a retarded nigger would make a comment like yours.  ""Us"" is racist because it was made by a racist (like you): > Peele revealed this during a talk at the Upright Citizens Brigade Theatre, according to The Hollywood Reporter, where he stated that he didn\'t see himself casting a ""white dude"" as a lead in his movies.  Dumb goomba eat my asshole']"
79,17,79_language_useless_learn_fucking,"['language', 'useless', 'learn', 'fucking', 'immigrant', 'you', 'the', '', '', '']","['Learn the fucking language you fucking useless immigrant.', 'Learn the fucking language you fucking useless immigrant.', 'Learn the fucking language you fucking useless immigrant.']"
80,17,80_enough_auspol_morrison_scottmorrisonmp,"['enough', 'auspol', 'morrison', 'scottmorrisonmp', 'mbuhari', 'immediate', 'deportation', 'creatures', 'un', 'happy']","[""#AusPol \u2066@ScottMorrisonMP\u2069 Africans yet again are you happy Morrison start immediate deportation of these creatures out of this country enough is enough our people don't deserve this URL"", '@thecableng @PoliceNG @MBuhari @ProfOsinbajo @NGRSenate @realDonaldTrump @POTUS @IvankaTrump @VP @UN @_AfricanUnion @KremlinRussia_E @UKParliament @UKinNigeria @USEmbassyAbuja @theresa_may @IsraeliPM @HassanRouhani @ChinaDaily @XHNews @cnnbrk @BBCBreaking @UNICEF @UN_Vienna @EU_Commission @HQNigerianArmy HMMMMM!!!! U PEOPLE ARE FUNNY HUMAN BEINGS O... SO AFTER GOD CREATED THE WORLD, AND SAW IT ALL GOOD YOU PEOPLE HAD THE GUTS TO REMOVE #BIGHTOFBIAFRA FROM THE MAP, AND SOLD YOUR FELLOW BROTHERS & SISTERS AS SLAVES, AND STILL KILL THEM WHEN THEY PROTEST @BorisJohnson @MBuhari @UN URL', '@thecableng @PoliceNG @MBuhari @ProfOsinbajo @NGRSenate @realDonaldTrump @POTUS @IvankaTrump @VP @UN @_AfricanUnion @KremlinRussia_E @UKParliament @UKinNigeria @USEmbassyAbuja @theresa_may @IsraeliPM @HassanRouhani @ChinaDaily @XHNews @cnnbrk @BBCBreaking @UNICEF @UN_Vienna @EU_Commission @HQNigerianArmy HMMMMM!!!! U PEOPLE ARE FUNNY HUMAN BEINGS O... SO AFTER GOD CREATED THE WORLD, AND SAW IT ALL GOOD YOU PEOPLE HAD THE GUTS TO REMOVE #BIGHTOFBIAFRA FROM THE MAP, AND SOLD YOUR FELLOW BROTHERS & SISTERS AS SLAVES, AND STILL KILL THEM WHEN THEY PROTEST @BorisJohnson @MBuhari @UN URL']"
81,17,81_pussy_extinct_niggas_thinkibg,"['pussy', 'extinct', 'niggas', 'thinkibg', 'fasion', 'simp', 'porn', 'mind', 'lose', 'truly']","['The ""Simp"" Niggas  These Niggas Always Thinkibg about Pussy and Would Lose Their Mind If Porn Was Extinct In Any Fasion. URL', 'The ""Simp"" Niggas  These Niggas Always Thinkibg about Pussy and Would Lose Their Mind If Porn Was Extinct In Any Fasion. URL', 'The ""Simp"" Niggas  These Niggas Always Thinkibg about Pussy and Would Lose Their Mind If Porn Was Extinct In Any Fasion. URL']"
82,17,82_old_tay_clyde_nigguh,"['old', 'tay', 'clyde', 'nigguh', 'named', 'nigga', 'probably', 'free', 'some', 'ass']","['U right, probably some old nigga named Clyde', 'U right, probably some old nigga named Clyde', 'U right, probably some old nigga named Clyde']"
83,17,83_her_woman_protecting_heart,"['her', 'woman', 'protecting', 'heart', 'paedophile', 'globalist', 'failure', 'zionist', 'lightly', 'term']","['Being a woman had fuck all go do with her failure, her being a paedophile protecting globalist Zionist cunt is her own making, as a human, and I use that term lightly because that whore of the devil has a black heart!', 'Being a woman had fuck all go do with her failure, her being a paedophile protecting globalist Zionist cunt is her own making, as a human, and I use that term lightly because that whore of the devil has a black heart!', 'Being a woman had fuck all go do with her failure, her being a paedophile protecting globalist Zionist cunt is her own making, as a human, and I use that term lightly because that whore of the devil has a black heart!']"
84,17,84_your_breed_cock_cum,"['your', 'breed', 'cock', 'cum', 'slutty', 'bull', 'huge', 'hole', 'buds', 'shoots']","[""Careful what you wish for, you always wanted to feel a huge cock up your hole bitch so now whimper all you like, squeal & cry that ain't gonna stop this bull from raping your boi pussy apart he'll only stop when he is done and shoots his load and breed you URL"", ""Careful what you wish for, you always wanted to feel a huge cock up your hole bitch so now whimper all you like, squeal & cry that ain't gonna stop this bull from raping your boi pussy apart he'll only stop when he is done and shoots his load and breed you URL"", ""Careful what you wish for, you always wanted to feel a huge cock up your hole bitch so now whimper all you like, squeal & cry that ain't gonna stop this bull from raping your boi pussy apart he'll only stop when he is done and shoots his load and breed you URL""]"
85,17,85_fat_ass_board_madlib,"['fat', 'ass', 'board', 'madlib', 'banned', 'youre', 'nigga', 'donuts', 'eatin', 'whitlockjason']","['youre a fat faggot lol you got banned from the madlib board bitch nigger', 'youre a fat faggot lol you got banned from the madlib board bitch nigger', 'youre a fat faggot lol you got banned from the madlib board bitch nigger']"
86,17,86_anemia_whore_time_count,"['anemia', 'whore', 'time', 'count', 'people', 'eats', 'eachother', 'lines', 'cs', 'sicklecell']","[""Diseases humans carry from having sex all the time with eachother and not planting food tree. Anemia. Eats meat and bread says fuck Europe  Hemophila - cunt, whore, no love for anyone whore Sickle-Cell Anemia C - blood shaped as C's, nig ger, instead of lines Fucks all the time"", ""Diseases humans carry from having sex all the time with eachother and not planting food tree. Anemia. Eats meat and bread says fuck Europe  Hemophila - cunt, whore, no love for anyone whore Sickle-Cell Anemia C - blood shaped as C's, nig ger, instead of lines Fucks all the time"", ""Diseases humans carry from having sex all the time with eachother and not planting food tree. Anemia. Eats meat and bread says fuck Europe  Hemophila - cunt, whore, no love for anyone whore Sickle-Cell Anemia C - blood shaped as C's, nig ger, instead of lines Fucks all the time""]"
87,16,87_out_keep_fucking_parasites,"['out', 'keep', 'fucking', 'parasites', 'syrian', 'states', 'arab', 'united', 'mexican', 'murderers']","[""Keep the fucking Mexican scum rapists and murderers out of the country and the fucking Arab Islamic terrorists out of the U.S. too!! No Syrian refugees either!! Build a wall and keep all of these fucking parasites out of the United States. We'll round up the ones here illegally and ship them the fuck out!!!!"", ""Keep the fucking Mexican scum rapists and murderers out of the country and the fucking Arab Islamic terrorists out of the U.S. too!! No Syrian refugees either!! Build a wall and keep all of these fucking parasites out of the United States. We'll round up the ones here illegally and ship them the fuck out!!!!"", ""Keep the fucking Mexican scum rapists and murderers out of the country and the fucking Arab Islamic terrorists out of the U.S. too!! No Syrian refugees either!! Build a wall and keep all of these fucking parasites out of the United States. We'll round up the ones here illegally and ship them the fuck out!!!!""]"
88,16,88_suck_dick_concern_weird,"['suck', 'dick', 'concern', 'weird', 'tried', 'my', 'ive', 'shit', 'looking', 'niggas']","['All you niggas can suck my dick', 'All you niggas can suck my dick', 'All you niggas can suck my dick']"
89,16,89_looting_muh_will_start,"['looting', 'muh', 'will', 'start', 'bucks', 'white', 'storm', 'ten', 'civilization', 'total']","['if this storm isnt bad enough the colored folks will be looting soon after', 'if this storm isnt bad enough the colored folks will be looting soon after', 'if this storm isnt bad enough the colored folks will be looting soon after']"
90,15,90_ugly_very_bold_niggas,"['ugly', 'very', 'bold', 'niggas', 'state', 'moslems', 'lil', 'fighting', 'every', 'help']","['ugly niggas are very very bold', 'ugly niggas are very very bold', 'ugly niggas are very very bold']"
91,15,91_ugliest_pet_rat_uglier,"['ugliest', 'pet', 'rat', 'uglier', 'tryna', 'men', 'mad', 'boy', 'smash', 'ring']","['niggas be tryna make you mad with the ugliest bitches, boy fuck you and ur pet rat 😩😂', 'niggas be tryna make you mad with the ugliest bitches, boy fuck you and ur pet rat 😩😂', 'niggas be tryna make you mad with the ugliest bitches, boy fuck you and ur pet rat 😩😂']"
92,15,92_minorities_non_sprinkle_avoiding,"['minorities', 'non', 'sprinkle', 'avoiding', 'decides', 'overweight', 'forgot', 'afterwards', 'crack', 'spree']","[""All overweight.. majority non white. Ok thanks, I'll be avoiding that shithole before the next non white decides to go on a shooting spree."", ""All overweight.. majority non white. Ok thanks, I'll be avoiding that shithole before the next non white decides to go on a shooting spree."", ""All overweight.. majority non white. Ok thanks, I'll be avoiding that shithole before the next non white decides to go on a shooting spree.""]"
93,15,93_display_cock_cunt_dad,"['display', 'cock', 'cunt', 'dad', 'judge', 'worth', 'your', 'took', 'shoes', 'education']","['Display that nigger cunt, so I can judge if you worth some white cock!!', 'Display that nigger cunt, so I can judge if you worth some white cock!!', 'Display that nigger cunt, so I can judge if you worth some white cock!!']"
